input,answer
请将“格”拆分为可重新组合的基本部件.,"木,各"
请将“潇”拆分为可重新组合的基本部件.,"水,肃;氵,肃"
请将“橡”拆分为可重新组合的基本部件.,"木,象"
请将“辟”拆分为可重新组合的基本部件.,"尸,口,辛"
请将“如”拆分为可重新组合的基本部件.,"女,口"
请将“哦”拆分为可重新组合的基本部件.,"口,我"
请将“圈”拆分为可重新组合的基本部件.,"囗,卷"
请将“峰”拆分为可重新组合的基本部件.,"山,夆"
请将“迈”拆分为可重新组合的基本部件.,"辵,万;辶,万"
请将“默”拆分为可重新组合的基本部件.,"黑,犬"
请将“啸”拆分为可重新组合的基本部件.,"口,肃"
请将“道”拆分为可重新组合的基本部件.,"辵,首;辶,首"
请将“政”拆分为可重新组合的基本部件.,"正,攴;正,攵"
请将“治”拆分为可重新组合的基本部件.,"水,台;氵,台"
请将“试”拆分为可重新组合的基本部件.,"言,式;讠,式"
请将“区”拆分为可重新组合的基本部件.,"匸,乂;匚,乂"
请将“野”拆分为可重新组合的基本部件.,"里,予"
请将“燕”拆分为可重新组合的基本部件.,"廿,北,口,火;廿,北,口,灬"
请将“情”拆分为可重新组合的基本部件.,"心,青;忄,青"
请将“论”拆分为可重新组合的基本部件.,"言,仑;讠,仑"
请将“嘶”拆分为可重新组合的基本部件.,"口,斯"
请将“柴”拆分为可重新组合的基本部件.,"此,木"
请将“党”拆分为可重新组合的基本部件.,"尚,儿;小,冖,兄"
请将“融”拆分为可重新组合的基本部件.,"鬲,虫"
请将“疆”拆分为可重新组合的基本部件.,"弓,土,畺"
请将“鸦”拆分为可重新组合的基本部件.,"牙,鸟"
请将“窟”拆分为可重新组合的基本部件.,"穴,屈"
请将“拔”拆分为可重新组合的基本部件.,"手,犮;扌,犮;才,犮"
请将“净”拆分为可重新组合的基本部件.,"冰,争;冫,争"
请将“雷”拆分为可重新组合的基本部件.,"雨,田"
请将“吻”拆分为可重新组合的基本部件.,"口,勿"
请将“塌”拆分为可重新组合的基本部件.,"土,日,羽;土,曰,羽"
请将“苟”拆分为可重新组合的基本部件.,"草,句;艸,句;艹,句"
请将“铜”拆分为可重新组合的基本部件.,"金,同;钅,同"
请将“奏”拆分为可重新组合的基本部件.,"?,夭"
请将“俐”拆分为可重新组合的基本部件.,"人,利;亻,利"
请将“秘”拆分为可重新组合的基本部件.,"禾,必"
请将“景”拆分为可重新组合的基本部件.,"日,京"
请将“剪”拆分为可重新组合的基本部件.,"前,刀"
请将“勉”拆分为可重新组合的基本部件.,"免,力"
请将“苏”拆分为可重新组合的基本部件.,"草,办;艸,办;艹,办"
请将“父”拆分为可重新组合的基本部件.,"八,乂"
请将“汉”拆分为可重新组合的基本部件.,"水,又;氵,又"
请将“噪”拆分为可重新组合的基本部件.,"口,喿;口,品,木"
请将“辈”拆分为可重新组合的基本部件.,"非,车"
请将“艾”拆分为可重新组合的基本部件.,"草,乂;艸,乂;艹,乂"
请将“燃”拆分为可重新组合的基本部件.,"火,然"
请将“清”拆分为可重新组合的基本部件.,"水,青;氵,青"
请将“测”拆分为可重新组合的基本部件.,"水,则;氵,则"
请将“秧”拆分为可重新组合的基本部件.,"禾,央"
请将“登”拆分为可重新组合的基本部件.,"癶,豆"
请将“料”拆分为可重新组合的基本部件.,"米,斗"
请将“跺”拆分为可重新组合的基本部件.,"足,朵"
请将“朵”拆分为可重新组合的基本部件.,"几,木"
请将“诺”拆分为可重新组合的基本部件.,"言,若;讠,若"
请将“盈”拆分为可重新组合的基本部件.,"乃,又,皿;夃,皿"
请将“羽”拆分为可重新组合的基本部件.,"习,习"
请将“赖”拆分为可重新组合的基本部件.,"束,负"
请将“腿”拆分为可重新组合的基本部件.,"肉,退;月,退"
请将“众”拆分为可重新组合的基本部件.,"人,人,人"
请将“挥”拆分为可重新组合的基本部件.,"手,军;扌,军;才,军"
请将“屉”拆分为可重新组合的基本部件.,"尸,世"
请将“油”拆分为可重新组合的基本部件.,"水,由;氵,由"
请将“吃”拆分为可重新组合的基本部件.,"口,乞"
请将“疤”拆分为可重新组合的基本部件.,"病,巴;疒,巴"
请将“瞅”拆分为可重新组合的基本部件.,"目,秋"
请将“孩”拆分为可重新组合的基本部件.,"子,亥"
请将“帝”拆分为可重新组合的基本部件.,"亠,丷,冖,巾"
请将“桅”拆分为可重新组合的基本部件.,"木,危"
请将“听”拆分为可重新组合的基本部件.,"口,斤"
请将“号”拆分为可重新组合的基本部件.,"口,丂"
请将“攀”拆分为可重新组合的基本部件.,"棥,大,手;林,爻,大,手"
请将“懦”拆分为可重新组合的基本部件.,"心,需;忄,需"
请将“砍”拆分为可重新组合的基本部件.,"石,欠"
请将“蓉”拆分为可重新组合的基本部件.,"草,容;艸,容;艹,容"
请将“叮”拆分为可重新组合的基本部件.,"口,丁"
请将“腐”拆分为可重新组合的基本部件.,"府,肉;广,付,肉"
请将“讶”拆分为可重新组合的基本部件.,"言,牙;讠,牙"
请将“班”拆分为可重新组合的基本部件.,"王,刂,王;玉,刂,王"
请将“庙”拆分为可重新组合的基本部件.,"广,朝,廟;广,由,廟"
请将“孙”拆分为可重新组合的基本部件.,"子,小"
请将“击”拆分为可重新组合的基本部件.,"二,山"
请将“皱”拆分为可重新组合的基本部件.,"刍,皮"
请将“谜”拆分为可重新组合的基本部件.,"言,迷;讠,迷"
请将“图”拆分为可重新组合的基本部件.,"囗,冬"
请将“荐”拆分为可重新组合的基本部件.,"草,存;艸,存;艹,存"
请将“烂”拆分为可重新组合的基本部件.,"火,兰"
请将“权”拆分为可重新组合的基本部件.,"木,又"
请将“火”拆分为可重新组合的基本部件.,"丷,人"
请将“贼”拆分为可重新组合的基本部件.,"贝,戎"
请将“宏”拆分为可重新组合的基本部件.,"宀,厷"
请将“熟”拆分为可重新组合的基本部件.,"孰,火;孰,灬"
请将“职”拆分为可重新组合的基本部件.,"耳,只"
请将“勤”拆分为可重新组合的基本部件.,"堇,力"
请将“撵”拆分为可重新组合的基本部件.,"手,辇;扌,辇;才,辇"
请将“维”拆分为可重新组合的基本部件.,"丝,隹;纟,隹"
请将“隐”拆分为可重新组合的基本部件.,"阜,急;阝,急"
请将“趁”拆分为可重新组合的基本部件.,"走,人,彡"
请将“银”拆分为可重新组合的基本部件.,"金,艮;钅,艮"
请将“触”拆分为可重新组合的基本部件.,"角,虫"
请将“美”拆分为可重新组合的基本部件.,"羊,大"
请将“吨”拆分为可重新组合的基本部件.,"口,屯"
请将“疯”拆分为可重新组合的基本部件.,"病,风;疒,风"
请将“锦”拆分为可重新组合的基本部件.,"金,帛;钅,帛"
请将“蚕”拆分为可重新组合的基本部件.,"天,虫"
请将“傅”拆分为可重新组合的基本部件.,"人,甫,寸;亻,甫,寸;亻,尃"
请将“站”拆分为可重新组合的基本部件.,"立,占"
请将“博”拆分为可重新组合的基本部件.,"十,尃;十,甫,寸"
请将“帝”拆分为可重新组合的基本部件.,"亠,丷,冖,巾"
请将“铁”拆分为可重新组合的基本部件.,"金,失;钅,失"
请将“雀”拆分为可重新组合的基本部件.,"少,隹"
请将“遮”拆分为可重新组合的基本部件.,"辵,庶;辶,庶"
请将“烈”拆分为可重新组合的基本部件.,"列,火;列,灬"
请将“棕”拆分为可重新组合的基本部件.,"木,宗"
请将“磁”拆分为可重新组合的基本部件.,"石,茲;石,兹"
请将“歪”拆分为可重新组合的基本部件.,"不,正"
请将“掏”拆分为可重新组合的基本部件.,"手,匋;扌,匋;才,匋"
请将“障”拆分为可重新组合的基本部件.,"阜,章;阝,章"
请将“粥”拆分为可重新组合的基本部件.,"弓,米,弓"
请将“尚”拆分为可重新组合的基本部件.,"小,冋"
请将“偶”拆分为可重新组合的基本部件.,"人,禺;亻,禺"
请将“颅”拆分为可重新组合的基本部件.,"卢,页"
请将“抡”拆分为可重新组合的基本部件.,"手,仑;扌,仑;才,仑"
请将“躲”拆分为可重新组合的基本部件.,"身,朵"
请将“惩”拆分为可重新组合的基本部件.,"征,心"
请将“蚯”拆分为可重新组合的基本部件.,"虫,丘"
请将“品”拆分为可重新组合的基本部件.,"口,口,口"
请将“瞧”拆分为可重新组合的基本部件.,"目,焦"
请将“传”拆分为可重新组合的基本部件.,"人,专;亻,专"
请将“诚”拆分为可重新组合的基本部件.,"言,成;讠,成"
请将“绳”拆分为可重新组合的基本部件.,"丝,黾;纟,黾"
请将“目”拆分为可重新组合的基本部件.,"囗,二"
请将“晨”拆分为可重新组合的基本部件.,"日,辰"
请将“搬”拆分为可重新组合的基本部件.,"手,般;扌,般;才,般"
请将“痒”拆分为可重新组合的基本部件.,"病,羊;疒,羊"
请将“碟”拆分为可重新组合的基本部件.,"石,枼;石,世,木"
请将“珍”拆分为可重新组合的基本部件.,"玉,人,彡;王,人,彡"
请将“茂”拆分为可重新组合的基本部件.,"草,戊;艸,戊;艹,戊"
请将“殷”拆分为可重新组合的基本部件.,"?,殳"
请将“脂”拆分为可重新组合的基本部件.,"肉,旨;月,旨"
请将“泥”拆分为可重新组合的基本部件.,"水,尼;氵,尼"
请将“疑”拆分为可重新组合的基本部件.,"匕,矢,?,疋"
请将“拟”拆分为可重新组合的基本部件.,"手,以;扌,以;才,以"
请将“哎”拆分为可重新组合的基本部件.,"口,艾"
请将“藤”拆分为可重新组合的基本部件.,"草,滕;艸,滕;艹,滕"
请将“雹”拆分为可重新组合的基本部件.,"雨,包"
请将“接”拆分为可重新组合的基本部件.,"手,妾;扌,妾;才,妾"
请将“绪”拆分为可重新组合的基本部件.,"丝,者;纟,者"
请将“混”拆分为可重新组合的基本部件.,"水,昆;氵,昆"
请将“度”拆分为可重新组合的基本部件.,"广,廿,又"
请将“澎”拆分为可重新组合的基本部件.,"水,彭;氵,彭"
请将“病”拆分为可重新组合的基本部件.,"病,丙;疒,丙"
请将“终”拆分为可重新组合的基本部件.,"丝,冬;纟,冬"
请将“衬”拆分为可重新组合的基本部件.,"衣,寸;衤,寸"
请将“态”拆分为可重新组合的基本部件.,"太,心"
请将“扔”拆分为可重新组合的基本部件.,"手,乃;扌,乃;才,乃"
请将“恢”拆分为可重新组合的基本部件.,"心,灰;忄,灰"
请将“烛”拆分为可重新组合的基本部件.,"火,虫"
请将“栏”拆分为可重新组合的基本部件.,"木,兰"
请将“鹤”拆分为可重新组合的基本部件.,"隺,鸟"
请将“搔”拆分为可重新组合的基本部件.,"手,蚤;扌,蚤;才,蚤"
请将“疾”拆分为可重新组合的基本部件.,"病,矢;疒,矢"
请将“荒”拆分为可重新组合的基本部件.,"草,巟;艸,巟;艹,巟"
请将“岛”拆分为可重新组合的基本部件.,"勹,丶,勹,山"
请将“丝”拆分为可重新组合的基本部件.,"丝,丝;纟,纟"
请将“坡”拆分为可重新组合的基本部件.,"土,皮"
请将“嗡”拆分为可重新组合的基本部件.,"口,翁"
请将“光”拆分为可重新组合的基本部件.,"小,兀"
请将“补”拆分为可重新组合的基本部件.,"衣,卜;衤,卜"
请将“狐”拆分为可重新组合的基本部件.,"犬,瓜;犭,瓜"
请将“锅”拆分为可重新组合的基本部件.,"金,呙;钅,呙"
请将“稳”拆分为可重新组合的基本部件.,"禾,急"
请将“吧”拆分为可重新组合的基本部件.,"口,巴"
请将“计”拆分为可重新组合的基本部件.,"言,十;讠,十"
请将“崇”拆分为可重新组合的基本部件.,"山,宗"
请将“娶”拆分为可重新组合的基本部件.,"取,女"
请将“斧”拆分为可重新组合的基本部件.,"父,斤"
请将“急”拆分为可重新组合的基本部件.,"刍,心"
请将“蕾”拆分为可重新组合的基本部件.,"草,雷;艸,雷;艹,雷"
请将“鹊”拆分为可重新组合的基本部件.,"昔,鸟"
请将“受”拆分为可重新组合的基本部件.,"爪,冖,又;爫,冖,又"
请将“扯”拆分为可重新组合的基本部件.,"手,止;扌,止;才,止"
请将“晕”拆分为可重新组合的基本部件.,"日,军"
请将“围”拆分为可重新组合的基本部件.,"囗,韦"
请将“枝”拆分为可重新组合的基本部件.,"木,支"
请将“划”拆分为可重新组合的基本部件.,"戈,刀;戈,刂"
请将“刑”拆分为可重新组合的基本部件.,"开,刀;开,刂"
请将“果”拆分为可重新组合的基本部件.,"日,木"
请将“宜”拆分为可重新组合的基本部件.,"宀,且"
请将“桥”拆分为可重新组合的基本部件.,"木,乔"
请将“寞”拆分为可重新组合的基本部件.,"宀,莫"
请将“菜”拆分为可重新组合的基本部件.,"草,采;艸,采;艹,采"
请将“阴”拆分为可重新组合的基本部件.,"阜,月;阝,月"
请将“警”拆分为可重新组合的基本部件.,"敬,言"
请将“漏”拆分为可重新组合的基本部件.,"水,屚;氵,屚"
请将“阻”拆分为可重新组合的基本部件.,"阜,且;阝,且"
请将“虹”拆分为可重新组合的基本部件.,"虫,工"
请将“任”拆分为可重新组合的基本部件.,"人,壬;亻,壬"
请将“幸”拆分为可重新组合的基本部件.,"土,丷,干;土,羊"
请将“称”拆分为可重新组合的基本部件.,"禾,尔"
请将“创”拆分为可重新组合的基本部件.,"仓,刀;仓,刂"
请将“句”拆分为可重新组合的基本部件.,"勹,口"
请将“隔”拆分为可重新组合的基本部件.,"阜,鬲;阝,鬲"
请将“圣”拆分为可重新组合的基本部件.,"又,土"
请将“庸”拆分为可重新组合的基本部件.,"广,聿,冃"
请将“题”拆分为可重新组合的基本部件.,"是,页"
请将“链”拆分为可重新组合的基本部件.,"金,连;钅,连"
请将“赠”拆分为可重新组合的基本部件.,"贝,曾"
请将“恩”拆分为可重新组合的基本部件.,"因,心"
请将“狮”拆分为可重新组合的基本部件.,"犬,师;犭,师"
请将“败”拆分为可重新组合的基本部件.,"贝,攴;贝,攵"
请将“谓”拆分为可重新组合的基本部件.,"言,胃;讠,胃"
请将“迅”拆分为可重新组合的基本部件.,"辵,卂;辶,卂"
请将“势”拆分为可重新组合的基本部件.,"埶,力,勢;执,力,勢"
请将“御”拆分为可重新组合的基本部件.,"彳,卸"
请将“何”拆分为可重新组合的基本部件.,"人,可;亻,可"
请将“谢”拆分为可重新组合的基本部件.,"言,射;讠,射"
请将“舔”拆分为可重新组合的基本部件.,"舌,忝"
请将“状”拆分为可重新组合的基本部件.,"丬,犬"
请将“约”拆分为可重新组合的基本部件.,"丝,勺;纟,勺"
请将“愿”拆分为可重新组合的基本部件.,"原,心"
请将“斯”拆分为可重新组合的基本部件.,"其,斤"
请将“屁”拆分为可重新组合的基本部件.,"尸,比"
请将“蝶”拆分为可重新组合的基本部件.,"虫,枼"
请将“浴”拆分为可重新组合的基本部件.,"水,谷;氵,谷"
请将“厉”拆分为可重新组合的基本部件.,"厂,万"
请将“蘑”拆分为可重新组合的基本部件.,"草,磨;艸,磨;艹,磨"
请将“尝”拆分为可重新组合的基本部件.,"小,冖,云"
请将“结”拆分为可重新组合的基本部件.,"丝,吉;纟,吉"
请将“失”拆分为可重新组合的基本部件.,"丶,夫"
请将“赏”拆分为可重新组合的基本部件.,"尚,贝"
请将“钟”拆分为可重新组合的基本部件.,"金,中;钅,中"
请将“郁”拆分为可重新组合的基本部件.,"有,邑;有,阝"
请将“栖”拆分为可重新组合的基本部件.,"木,西"
请将“鸭”拆分为可重新组合的基本部件.,"甲,鸟"
请将“助”拆分为可重新组合的基本部件.,"且,力"
请将“伸”拆分为可重新组合的基本部件.,"人,申;亻,申"
请将“橙”拆分为可重新组合的基本部件.,"木,登"
请将“适”拆分为可重新组合的基本部件.,"辵,舌;辶,舌"
请将“还”拆分为可重新组合的基本部件.,"辵,不;辶,不"
请将“陶”拆分为可重新组合的基本部件.,"阜,匋;阝,匋"
请将“观”拆分为可重新组合的基本部件.,"又,见"
请将“甲”拆分为可重新组合的基本部件.,"囗,十"
请将“琴”拆分为可重新组合的基本部件.,"玉,玉,今;王,王,今"
请将“忠”拆分为可重新组合的基本部件.,"中,心"
请将“喝”拆分为可重新组合的基本部件.,"口,曷"
请将“添”拆分为可重新组合的基本部件.,"水,忝;氵,忝"
请将“瀑”拆分为可重新组合的基本部件.,"水,暴;氵,暴"
请将“剔”拆分为可重新组合的基本部件.,"易,刀;易,刂"
请将“芦”拆分为可重新组合的基本部件.,"草,户;艸,户;艹,户"
请将“焰”拆分为可重新组合的基本部件.,"火,臽"
请将“洞”拆分为可重新组合的基本部件.,"水,同;氵,同"
请将“枪”拆分为可重新组合的基本部件.,"木,仓"
请将“检”拆分为可重新组合的基本部件.,"木,佥"
请将“梅”拆分为可重新组合的基本部件.,"木,每"
请将“足”拆分为可重新组合的基本部件.,"口,卜,人"
请将“叔”拆分为可重新组合的基本部件.,"上,小,又;尗,又"
请将“掠”拆分为可重新组合的基本部件.,"手,京;扌,京;才,京"
请将“蚂”拆分为可重新组合的基本部件.,"虫,马"
请将“苔”拆分为可重新组合的基本部件.,"草,台;艸,台;艹,台"
请将“孵”拆分为可重新组合的基本部件.,"卵,孚"
请将“飞”拆分为可重新组合的基本部件.,"乙,丷"
请将“劈”拆分为可重新组合的基本部件.,"辟,刀"
请将“刮”拆分为可重新组合的基本部件.,"舌,刀;舌,刂"
请将“璃”拆分为可重新组合的基本部件.,"玉,离;王,离"
请将“早”拆分为可重新组合的基本部件.,"日,十"
请将“翠”拆分为可重新组合的基本部件.,"羽,卒"
请将“艰”拆分为可重新组合的基本部件.,"又,艮"
请将“蚁”拆分为可重新组合的基本部件.,"虫,义"
请将“铛”拆分为可重新组合的基本部件.,"金,当;钅,当"
请将“辞”拆分为可重新组合的基本部件.,"舌,辛"
请将“即”拆分为可重新组合的基本部件.,"艮,卩"
请将“惹”拆分为可重新组合的基本部件.,"若,心"
请将“莹”拆分为可重新组合的基本部件.,"艹,冖,玉"
请将“仇”拆分为可重新组合的基本部件.,"人,九;亻,九"
请将“搅”拆分为可重新组合的基本部件.,"手,觉;扌,觉;才,觉"
请将“碰”拆分为可重新组合的基本部件.,"石,並"
请将“尘”拆分为可重新组合的基本部件.,"小,土"
请将“悦”拆分为可重新组合的基本部件.,"心,兑;忄,兑"
请将“江”拆分为可重新组合的基本部件.,"水,工;氵,工"
请将“勇”拆分为可重新组合的基本部件.,"甬,力"
请将“板”拆分为可重新组合的基本部件.,"木,反"
请将“臭”拆分为可重新组合的基本部件.,"自,犬"
请将“叉”拆分为可重新组合的基本部件.,"又,丶"
请将“冷”拆分为可重新组合的基本部件.,"冰,令;冫,令"
请将“利”拆分为可重新组合的基本部件.,"禾,刀;禾,刂"
请将“误”拆分为可重新组合的基本部件.,"言,吴;讠,吴"
请将“饥”拆分为可重新组合的基本部件.,"饣,几"
请将“胸”拆分为可重新组合的基本部件.,"肉,匈;月,匈"
请将“砖”拆分为可重新组合的基本部件.,"石,专"
请将“动”拆分为可重新组合的基本部件.,"云,力"
请将“蒙”拆分为可重新组合的基本部件.,"草,冡;艸,冡;艹,冡"
请将“掩”拆分为可重新组合的基本部件.,"手,奄;扌,奄;才,奄"
请将“操”拆分为可重新组合的基本部件.,"手,品,木;扌,品,木;才,品,木;扌,喿"
请将“描”拆分为可重新组合的基本部件.,"手,苗;扌,苗;才,苗"
请将“贫”拆分为可重新组合的基本部件.,"分,贝"
请将“进”拆分为可重新组合的基本部件.,"辵,井;辶,井"
请将“饰”拆分为可重新组合的基本部件.,"食,布"
请将“蹈”拆分为可重新组合的基本部件.,"足,舀"
请将“闭”拆分为可重新组合的基本部件.,"门,才"
请将“昆”拆分为可重新组合的基本部件.,"日,比"
请将“肿”拆分为可重新组合的基本部件.,"肉,中;月,中"
请将“挽”拆分为可重新组合的基本部件.,"手,免;扌,免;才,免"
请将“麦”拆分为可重新组合的基本部件.,"丰,夕;丰,夂"
请将“控”拆分为可重新组合的基本部件.,"手,空;扌,空;才,空"
请将“盒”拆分为可重新组合的基本部件.,"合,皿"
请将“休”拆分为可重新组合的基本部件.,"人,木;亻,木"
请将“崖”拆分为可重新组合的基本部件.,"山,厓"
请将“徊”拆分为可重新组合的基本部件.,"彳,回"
请将“奶”拆分为可重新组合的基本部件.,"女,乃"
请将“踪”拆分为可重新组合的基本部件.,"足,宗"
请将“扇”拆分为可重新组合的基本部件.,"戶,羽;户,羽;戸,羽"
请将“沾”拆分为可重新组合的基本部件.,"水,占;氵,占"
请将“钻”拆分为可重新组合的基本部件.,"金,占;钅,占"
请将“罐”拆分为可重新组合的基本部件.,"缶,雚"
请将“腻”拆分为可重新组合的基本部件.,"肉,贰;月,贰"
请将“花”拆分为可重新组合的基本部件.,"草,化;艸,化;艹,化"
请将“熬”拆分为可重新组合的基本部件.,"敖,火"
请将“分”拆分为可重新组合的基本部件.,"八,刀"
请将“耻”拆分为可重新组合的基本部件.,"耳,止"
请将“华”拆分为可重新组合的基本部件.,"化,十"
请将“滩”拆分为可重新组合的基本部件.,"水,难;氵,难"
请将“艘”拆分为可重新组合的基本部件.,"舟,叟"
请将“蝙”拆分为可重新组合的基本部件.,"虫,扁"
请将“招”拆分为可重新组合的基本部件.,"手,召;扌,召;才,召"
请将“多”拆分为可重新组合的基本部件.,"夕,夕"
请将“宾”拆分为可重新组合的基本部件.,"宀,兵"
请将“诵”拆分为可重新组合的基本部件.,"言,甬;讠,甬"
请将“姓”拆分为可重新组合的基本部件.,"女,生"
请将“舱”拆分为可重新组合的基本部件.,"舟,仓"
请将“腕”拆分为可重新组合的基本部件.,"肉,宛;月,宛"
请将“簇”拆分为可重新组合的基本部件.,"竹,族"
请将“幅”拆分为可重新组合的基本部件.,"巾,畐"
请将“郎”拆分为可重新组合的基本部件.,"良,邑;良,阝"
请将“某”拆分为可重新组合的基本部件.,"甘,木"
请将“写”拆分为可重新组合的基本部件.,"冖,与"
请将“恭”拆分为可重新组合的基本部件.,"共,心;共,小,丶"
请将“买”拆分为可重新组合的基本部件.,"乛,头"
请将“趟”拆分为可重新组合的基本部件.,"走,尚"
请将“座”拆分为可重新组合的基本部件.,"广,坐"
请将“数”拆分为可重新组合的基本部件.,"娄,攴;娄,攵"
请将“军”拆分为可重新组合的基本部件.,"冖,车"
请将“掐”拆分为可重新组合的基本部件.,"手,臽;扌,臽;才,臽"
请将“俩”拆分为可重新组合的基本部件.,"人,两;亻,两"
请将“伏”拆分为可重新组合的基本部件.,"人,犬;亻,犬"
请将“夜”拆分为可重新组合的基本部件.,"亠,人,夕,丶;亠,亻,夕,丶"
请将“狂”拆分为可重新组合的基本部件.,"犬,王;犭,王"
请将“棚”拆分为可重新组合的基本部件.,"木,朋"
请将“畜”拆分为可重新组合的基本部件.,"玄,田"
请将“字”拆分为可重新组合的基本部件.,"宀,子"
请将“功”拆分为可重新组合的基本部件.,"工,力"
请将“腹”拆分为可重新组合的基本部件.,"肉,复;月,复"
请将“昼”拆分为可重新组合的基本部件.,"尺,旦"
请将“洁”拆分为可重新组合的基本部件.,"水,吉;氵,吉"
请将“猎”拆分为可重新组合的基本部件.,"犬,昔;犭,昔"
请将“绿”拆分为可重新组合的基本部件.,"丝,录;纟,录"
请将“包”拆分为可重新组合的基本部件.,"勹,己"
请将“挪”拆分为可重新组合的基本部件.,"手,那;扌,那;才,那"
请将“诸”拆分为可重新组合的基本部件.,"言,者;讠,者"
请将“糟”拆分为可重新组合的基本部件.,"米,曹"
请将“带”拆分为可重新组合的基本部件.,"卅,冖,巾"
请将“忽”拆分为可重新组合的基本部件.,"勿,心"
请将“霞”拆分为可重新组合的基本部件.,"雨,叚"
请将“捶”拆分为可重新组合的基本部件.,"手,垂;扌,垂;才,垂"
请将“苦”拆分为可重新组合的基本部件.,"草,古;艸,古;艹,古"
请将“均”拆分为可重新组合的基本部件.,"土,匀"
请将“快”拆分为可重新组合的基本部件.,"心,夬;忄,夬"
请将“撞”拆分为可重新组合的基本部件.,"手,童;扌,童;才,童"
请将“卵”拆分为可重新组合的基本部件.,"卯,丶,丶"
请将“乳”拆分为可重新组合的基本部件.,"孚,乙"
请将“钝”拆分为可重新组合的基本部件.,"金,屯;钅,屯"
请将“滨”拆分为可重新组合的基本部件.,"水,宾;氵,宾"
请将“放”拆分为可重新组合的基本部件.,"方,攴;方,攵"
请将“揉”拆分为可重新组合的基本部件.,"手,柔;扌,柔;才,柔"
请将“谐”拆分为可重新组合的基本部件.,"言,皆;讠,皆"
请将“咬”拆分为可重新组合的基本部件.,"口,交"
请将“学”拆分为可重新组合的基本部件.,"小,冖,子"
请将“蝴”拆分为可重新组合的基本部件.,"虫,胡"
请将“脆”拆分为可重新组合的基本部件.,"肉,危;月,危"
请将“处”拆分为可重新组合的基本部件.,"夕,卜;夂,卜"
请将“谦”拆分为可重新组合的基本部件.,"言,兼;讠,兼"
请将“初”拆分为可重新组合的基本部件.,"衣,刀;衤,刀"
请将“杂”拆分为可重新组合的基本部件.,"九,木"
请将“寿”拆分为可重新组合的基本部件.,"丰,寸"
请将“话”拆分为可重新组合的基本部件.,"言,舌;讠,舌"
请将“提”拆分为可重新组合的基本部件.,"手,是;扌,是;才,是"
请将“箭”拆分为可重新组合的基本部件.,"竹,前"
请将“抱”拆分为可重新组合的基本部件.,"手,包;扌,包"
请将“帐”拆分为可重新组合的基本部件.,"巾,长"
请将“指”拆分为可重新组合的基本部件.,"手,旨;扌,旨;才,旨"
请将“豪”拆分为可重新组合的基本部件.,"亠,口,冖,豕"
请将“雁”拆分为可重新组合的基本部件.,"厂,人,隹;厂,亻,隹;厂,倠"
请将“葫”拆分为可重新组合的基本部件.,"草,胡;艸,胡;艹,胡"
请将“境”拆分为可重新组合的基本部件.,"土,竟"
请将“敌”拆分为可重新组合的基本部件.,"舌,攴;舌,攵"
请将“护”拆分为可重新组合的基本部件.,"手,户;扌,户;才,户"
请将“户”拆分为可重新组合的基本部件.,"丶,尸"
请将“晶”拆分为可重新组合的基本部件.,"日,日,日"
请将“充”拆分为可重新组合的基本部件.,"亠,允"
请将“靴”拆分为可重新组合的基本部件.,"革,化"
请将“旷”拆分为可重新组合的基本部件.,"日,广"
请将“捞”拆分为可重新组合的基本部件.,"手,劳;扌,劳;才,劳"
请将“献”拆分为可重新组合的基本部件.,"南,犬"
请将“驼”拆分为可重新组合的基本部件.,"马,它"
请将“宅”拆分为可重新组合的基本部件.,"宀,乇"
请将“堂”拆分为可重新组合的基本部件.,"尚,土"
请将“叨”拆分为可重新组合的基本部件.,"口,刀"
请将“膊”拆分为可重新组合的基本部件.,"肉,尃;月,尃"
请将“主”拆分为可重新组合的基本部件.,"丶,王"
请将“典”拆分为可重新组合的基本部件.,"曲,八"
请将“规”拆分为可重新组合的基本部件.,"夫,见"
请将“移”拆分为可重新组合的基本部件.,"禾,多"
请将“骂”拆分为可重新组合的基本部件.,"口,口,马"
请将“息”拆分为可重新组合的基本部件.,"自,心"
请将“蒲”拆分为可重新组合的基本部件.,"草,浦;艸,浦;艹,浦"
请将“嘻”拆分为可重新组合的基本部件.,"口,喜"
请将“管”拆分为可重新组合的基本部件.,"竹,官"
请将“安”拆分为可重新组合的基本部件.,"宀,女"
请将“颤”拆分为可重新组合的基本部件.,"亶,页"
请将“容”拆分为可重新组合的基本部件.,"宀,谷"
请将“襟”拆分为可重新组合的基本部件.,"衣,禁;衤,禁"
请将“们”拆分为可重新组合的基本部件.,"人,门;亻,门"
请将“责”拆分为可重新组合的基本部件.,"丰,贝"
请将“抓”拆分为可重新组合的基本部件.,"手,爪;扌,爪;才,爪"
请将“医”拆分为可重新组合的基本部件.,"匚,矢"
请将“姨”拆分为可重新组合的基本部件.,"女,夷"
请将“拴”拆分为可重新组合的基本部件.,"手,全;扌,全;才,全"
请将“审”拆分为可重新组合的基本部件.,"宀,申"
请将“核”拆分为可重新组合的基本部件.,"木,亥"
请将“精”拆分为可重新组合的基本部件.,"米,青"
请将“腰”拆分为可重新组合的基本部件.,"肉,要;月,要"
请将“耸”拆分为可重新组合的基本部件.,"从,耳"
请将“皂”拆分为可重新组合的基本部件.,"白,七"
请将“异”拆分为可重新组合的基本部件.,"已,廾;己,廾"
请将“回”拆分为可重新组合的基本部件.,"囗,口"
