input,answer
"Combine {ba}, {lt}, {ic}, {sa} into one word.",basaltic
"Combine {de}, {pendability} into one word.",dependability
"Combine {ijin}, {ga} into one word.",gaijin
"Combine {ser}, {tat}, {os}, {us} into one word.",serostatus
"Combine {dro}, {pp}, {er} into one word.",dropper
"Combine {lpab}, {pa}, {ly} into one word.",palpably
"Combine {al}, {di}, {ar}, {myoc} into one word.",myocardial
"Combine {union}, {non-} into one word.",non-union
"Combine {ing}, {deg}, {rad} into one word.",degrading
"Combine {sel}, {f-denial} into one word.",self-denial
"Combine {ver}, {it}, {able} into one word.",veritable
"Combine {sym}, {pathizer} into one word.",sympathizer
"Combine {cc}, {sa}, {ule} into one word.",saccule
"Combine {pe}, {es}, {ca} into one word.",escape
"Combine {id}, {ing}, {horse-r} into one word.",horse-riding
"Combine {no}, {ec}, {nobj}, {tive} into one word.",nonobjective
"Combine {ling}, {es}, {t-sel}, {larg} into one word.",largest-selling
"Combine {ctation}, {expe} into one word.",expectation
"Combine {ap}, {ty}, {len} into one word.",aplenty
"Combine {eavesdro}, {pping} into one word.",eavesdropping
"Combine {diameter}, {large-} into one word.",large-diameter
"Combine {clowni}, {sh} into one word.",clownish
"Combine {ly}, {no}, {-f} into one word.",no-fly
"Combine {li}, {o-}, {fe}, {right-t} into one word.",right-to-life
"Combine {gray}, {blue-} into one word.",blue-gray
"Combine {bout}, {onniere} into one word.",boutonniere
"Combine {are}, {dishw} into one word.",dishware
"Combine {ivate}, {sal} into one word.",salivate
"Combine {fi}, {de}, {le} into one word.",defile
"Combine {endoga}, {mous} into one word.",endogamous
"Combine {rity}, {insecu} into one word.",insecurity
"Combine {ecti}, {sm}, {coll}, {vi} into one word.",collectivism
"Combine {quadr}, {atic} into one word.",quadratic
"Combine {sticki}, {ng} into one word.",sticking
"Combine {petency}, {com}, {-ba}, {sed} into one word.",competency-based
"Combine {lab}, {or}, {pr}, {o-} into one word.",pro-labor
"Combine {urio}, {sp}, {usly} into one word.",spuriously
"Combine {mbiot}, {ic}, {sy} into one word.",symbiotic
"Combine {linn}, {ean} into one word.",linnean
"Combine {as}, {asset-b}, {ed} into one word.",asset-based
"Combine {st}, {ar}, {ry} into one word.",starry
"Combine {cle}, {mency} into one word.",clemency
"Combine {ocopyi}, {ng}, {phot} into one word.",photocopying
"Combine {ck}, {tra}, {on-} into one word.",on-track
"Combine {age}, {ncy} into one word.",agency
"Combine {ni}, {peppero} into one word.",pepperoni
"Combine {ing}, {ove}, {ow}, {rfl} into one word.",overflowing
"Combine {governm}, {ent-appointed} into one word.",government-appointed
"Combine {or}, {th}, {opedics} into one word.",orthopedics
"Combine {po}, {ty-lev}, {ver}, {el} into one word.",poverty-level
"Combine {sup}, {erintendency} into one word.",superintendency
"Combine {ce}, {-re}, {nt}, {more} into one word.",more-recent
"Combine {more}, {ti}, {ve}, {-effec} into one word.",more-effective
"Combine {ow}, {sh}, {li}, {ly} into one word.",owlishly
"Combine {fu}, {en}, {ck} into one word.",fucken
"Combine {hill}, {up} into one word.",uphill
"Combine {hab}, {le}, {pu}, {nis} into one word.",punishable
"Combine {socioeco}, {nomically} into one word.",socioeconomically
"Combine {ar}, {us}, {prec}, {io} into one word.",precarious
"Combine {miseration}, {com} into one word.",commiseration
"Combine {sed}, {-ba}, {office} into one word.",office-based
"Combine {atr}, {ia}, {exp}, {te} into one word.",expatriate
"Combine {ntment}, {rese} into one word.",resentment
"Combine {er}, {invuln}, {able} into one word.",invulnerable
"Combine {long-vanis}, {hed} into one word.",long-vanished
"Combine {ry}, {dewber} into one word.",dewberry
"Combine {co}, {lorist} into one word.",colorist
"Combine {eb}, {oa}, {rd}, {whit} into one word.",whiteboard
"Combine {oup}, {wh}, {-gr}, {ole} into one word.",whole-group
"Combine {ons}, {ne}, {mo}, {hi} into one word.",moonshine
"Combine {ve}, {quantitati} into one word.",quantitative
"Combine {co}, {ining}, {al-m} into one word.",coal-mining
"Combine {urolo}, {gic} into one word.",urologic
"Combine {ed}, {wholly-o}, {wn} into one word.",wholly-owned
"Combine {ci}, {te}, {ex} into one word.",excite
"Combine {-facing}, {west} into one word.",west-facing
"Combine {we}, {ed}, {ll-rest} into one word.",well-rested
"Combine {nehruv}, {ian} into one word.",nehruvian
"Combine {bal}, {gim} into one word.",gimbal
"Combine {is}, {hed}, {distingu} into one word.",distinguished
"Combine {ng}, {fl}, {ic}, {keri} into one word.",flickering
"Combine {flip-fl}, {opper} into one word.",flip-flopper
"Combine {f-se}, {ing}, {sel}, {al} into one word.",self-sealing
"Combine {dric}, {hy} into one word.",hydric
"Combine {amm}, {onium} into one word.",ammonium
"Combine {or}, {ange} into one word.",orange
"Combine {t-}, {touris}, {fri}, {endly} into one word.",tourist-friendly
"Combine {stu}, {li}, {mb}, {ng} into one word.",stumbling
"Combine {ion}, {ian} into one word.",ionian
"Combine {rc}, {he}, {se}, {ma} into one word.",marchese
"Combine {fat}, {ig}, {ue} into one word.",fatigue
"Combine {sp}, {hle}, {ss}, {eec} into one word.",speechless
"Combine {ially}, {pa}, {rt} into one word.",partially
"Combine {nd}, {su}, {ew} into one word.",sundew
"Combine {be}, {seech} into one word.",beseech
"Combine {preconcei}, {ved} into one word.",preconceived
"Combine {enchil}, {ada} into one word.",enchilada
"Combine {ot}, {ho}, {ch} into one word.",hootch
"Combine {procras}, {ti}, {nation} into one word.",procrastination
"Combine {ge}, {ra}, {ave} into one word.",average
"Combine {ups}, {ta}, {te} into one word.",upstate
"Combine {ual}, {ex}, {hom}, {os} into one word.",homosexual
"Combine {nda}, {nt}, {depe} into one word.",dependant
"Combine {top-fl}, {oor} into one word.",top-floor
"Combine {hest}, {third-hig} into one word.",third-highest
"Combine {arth}, {ropod} into one word.",arthropod
"Combine {su}, {ana}, {lt} into one word.",sultana
"Combine {conjur}, {er} into one word.",conjurer
"Combine {poi}, {des}, {ler} into one word.",despoiler
"Combine {relocat}, {ed} into one word.",relocated
"Combine {-fie}, {ld}, {open} into one word.",open-field
"Combine {nal}, {intesti} into one word.",intestinal
"Combine {nti}, {fic}, {anti-scie} into one word.",anti-scientific
"Combine {ler}, {babb} into one word.",babbler
"Combine {ir}, {qu}, {ky} into one word.",quirky
"Combine {ime}, {lem}, {on-l} into one word.",lemon-lime
"Combine {st-or}, {be}, {gan}, {ized} into one word.",best-organized
"Combine {ese}, {nt}, {pr}, {ly} into one word.",presently
"Combine {skinn}, {ed} into one word.",skinned
"Combine {cla}, {ic}, {ss} into one word.",classic
"Combine {anom}, {ie} into one word.",anomie
"Combine {ing}, {pend} into one word.",pending
"Combine {hydrol}, {ogical} into one word.",hydrological
"Combine {w-}, {up}, {thro} into one word.",throw-up
"Combine {paro}, {ial}, {ch} into one word.",parochial
"Combine {ai}, {caps}, {cin} into one word.",capsaicin
"Combine {ah}, {hall}, {uj}, {el} into one word.",hallelujah
"Combine {advis}, {edly} into one word.",advisedly
"Combine {fe}, {ata}, {rm} into one word.",fermata
"Combine {gged}, {red-le} into one word.",red-legged
"Combine {it}, {outf} into one word.",outfit
"Combine {ga}, {stritis} into one word.",gastritis
"Combine {neuropsychol}, {ogist} into one word.",neuropsychologist
"Combine {ec}, {cons}, {te}, {ra} into one word.",consecrate
"Combine {nt}, {pha}, {om} into one word.",phantom
"Combine {cry}, {ptog}, {raphic} into one word.",cryptographic
"Combine {ry}, {multidisciplina} into one word.",multidisciplinary
"Combine {st}, {al}, {di} into one word.",distal
"Combine {mar}, {no}, {hi}, {asc} into one word.",maraschino
"Combine {ja}, {ed}, {rr} into one word.",jarred
"Combine {ti}, {facial-recogni}, {on} into one word.",facial-recognition
"Combine {truction}, {recons} into one word.",reconstruction
"Combine {ed}, {rk}, {ma}, {et} into one word.",marketed
"Combine {t-mortality}, {infan} into one word.",infant-mortality
"Combine {-free}, {draft} into one word.",draft-free
"Combine {past-te}, {nse} into one word.",past-tense
"Combine {sq}, {al}, {er}, {ue} into one word.",squealer
"Combine {chance}, {mis} into one word.",mischance
"Combine {er}, {mbl}, {ra} into one word.",rambler
"Combine {em}, {ch}, {al}, {ic} into one word.",chemical
"Combine {re}, {te}, {aus} into one word.",austere
"Combine {er}, {el}, {jew} into one word.",jeweler
"Combine {der}, {ten}, {ex} into one word.",extender
"Combine {ki}, {ng}, {gaw} into one word.",gawking
"Combine {corrob}, {ora}, {ve}, {ti} into one word.",corroborative
"Combine {publ}, {ctor}, {ic-se} into one word.",public-sector
"Combine {et}, {ck}, {high}, {-ti} into one word.",high-ticket
"Combine {ret}, {na}, {mi} into one word.",minaret
"Combine {total-colif}, {orm} into one word.",total-coliform
"Combine {af}, {re}, {rm}, {fi} into one word.",reaffirm
"Combine {de-behavior}, {attitu} into one word.",attitude-behavior
"Combine {ly}, {wor}, {ld}, {other} into one word.",otherworldly
"Combine {seven}, {de}, {ra}, {th-g} into one word.",seventh-grade
"Combine {ox}, {saltb} into one word.",saltbox
"Combine {cro}, {ssfire} into one word.",crossfire
"Combine {co}, {nci}, {se} into one word.",concise
"Combine {ugh}, {tro} into one word.",trough
"Combine {call}, {ing} into one word.",calling
"Combine {hot-selli}, {ng} into one word.",hot-selling
"Combine {-natu}, {-for}, {re}, {debt} into one word.",debt-for-nature
"Combine {tly}, {persisten} into one word.",persistently
"Combine {iv}, {erintuit}, {count}, {ely} into one word.",counterintuitively
"Combine {sanct}, {ion} into one word.",sanction
"Combine {ng}, {azi}, {bl} into one word.",blazing
"Combine {ken}, {har} into one word.",harken
"Combine {2006}, {mid-} into one word.",mid-2006
"Combine {ot}, {one}, {-sh} into one word.",one-shot
"Combine {kurd}, {ish} into one word.",kurdish
"Combine {dy}, {bastar} into one word.",bastardy
"Combine {sa}, {dist} into one word.",sadist
"Combine {impregna}, {ti}, {on} into one word.",impregnation
"Combine {-seat}, {six} into one word.",six-seat
"Combine {toothb}, {rush} into one word.",toothbrush
"Combine {vic}, {tu}, {issi}, {de} into one word.",vicissitude
"Combine {weath}, {er-wise} into one word.",weather-wise
"Combine {er}, {ll}, {mi} into one word.",miller
"Combine {ion}, {mplifi}, {si}, {cat} into one word.",simplification
"Combine {ation}, {educ} into one word.",education
"Combine {ful}, {unfruit} into one word.",unfruitful
"Combine {rap}, {pel} into one word.",rappel
"Combine {an}, {ty}, {sc} into one word.",scanty
"Combine {kin}, {etic} into one word.",kinetic
"Combine {no-w}, {ake} into one word.",no-wake
"Combine {hi}, {sc}, {zo}, {id} into one word.",schizoid
"Combine {conj}, {ugal} into one word.",conjugal
"Combine {ct}, {t-ob}, {subjec}, {je} into one word.",subject-object
"Combine {ness}, {ess}, {listl} into one word.",listlessness
"Combine {oci}, {as}, {al} into one word.",asocial
"Combine {ve}, {re}, {co}, {ry} into one word.",recovery
"Combine {pping}, {to} into one word.",topping
"Combine {krat}, {pac} into one word.",packrat
"Combine {tr}, {re}, {ch}, {en} into one word.",retrench
"Combine {ly}, {feas}, {ib} into one word.",feasibly
"Combine {eting}, {squi}, {di} into one word.",disquieting
"Combine {nce}, {non-sc}, {ie} into one word.",non-science
"Combine {si}, {en}, {gn} into one word.",ensign
"Combine {po}, {um}, {ss} into one word.",possum
"Combine {da}, {or}, {in} into one word.",ordain
"Combine {nne}, {rly}, {ma} into one word.",mannerly
"Combine {od}, {ne}, {bor}, {fo} into one word.",foodborne
"Combine {nonmed}, {ical} into one word.",nonmedical
"Combine {her}, {ho}, {fat}, {od} into one word.",fatherhood
"Combine {ne}, {tagi} into one word.",tagine
"Combine {op}, {ic}, {sc}, {macro} into one word.",macroscopic
"Combine {thri}, {lli}, {ngly} into one word.",thrillingly
"Combine {availing}, {un} into one word.",unavailing
"Combine {dalously}, {scan} into one word.",scandalously
"Combine {crimination}, {non-dis} into one word.",non-discrimination
"Combine {dem}, {oc}, {ze}, {rati} into one word.",democratize
"Combine {lla}, {an}, {pa}, {di} into one word.",palladian
"Combine {prot}, {al}, {otypic} into one word.",prototypical
"Combine {agate}, {pr}, {op} into one word.",propagate
"Combine {ctor}, {te}, {pro} into one word.",protector
"Combine {salted}, {un} into one word.",unsalted
"Combine {on}, {cord} into one word.",cordon
"Combine {rect}, {us} into one word.",rectus
"Combine {h-guy}, {toug} into one word.",tough-guy
"Combine {ght}, {pre-f}, {li} into one word.",pre-flight
"Combine {devo}, {uring} into one word.",devouring
"Combine {er}, {mm}, {ha} into one word.",hammer
"Combine {us}, {efly}, {ho} into one word.",housefly
"Combine {mo}, {ma}, {chis} into one word.",machismo
"Combine {di}, {nner}, {ce}, {-dan} into one word.",dinner-dance
"Combine {r-}, {ee}, {odo}, {fr} into one word.",odor-free
"Combine {nner}, {ba} into one word.",banner
"Combine {sc}, {off}, {en}, {re} into one word.",offscreen
"Combine {sh}, {inextingui}, {able} into one word.",inextinguishable
"Combine {lephone}, {te} into one word.",telephone
"Combine {delibera}, {on}, {ti} into one word.",deliberation
"Combine {four-wh}, {eeled} into one word.",four-wheeled
"Combine {ed}, {propos} into one word.",proposed
"Combine {ced}, {sham}, {efa} into one word.",shamefaced
"Combine {able}, {walk} into one word.",walkable
"Combine {pr}, {etrial} into one word.",pretrial
"Combine {ial}, {benefic} into one word.",beneficial
"Combine {lower}, {le}, {-mi}, {dd} into one word.",lower-middle
"Combine {nt}, {nonviole}, {ly} into one word.",nonviolently
"Combine {ll}, {sho}, {rtfa} into one word.",shortfall
"Combine {ler}, {ga}, {mb} into one word.",gambler
"Combine {mo}, {ht}, {rig}, {st} into one word.",rightmost
"Combine {at}, {lower-f} into one word.",lower-fat
"Combine {gu}, {le}, {rg} into one word.",gurgle
"Combine {on}, {la}, {ti}, {re} into one word.",relation
"Combine {ove}, {rtone} into one word.",overtone
"Combine {ne}, {wdi}, {ss}, {ro} into one word.",rowdiness
"Combine {ion}, {tificat}, {re}, {cer} into one word.",recertification
"Combine {ning}, {e-lear} into one word.",e-learning
"Combine {sy}, {flim} into one word.",flimsy
"Combine {ag}, {ker}, {im}, {e-ma} into one word.",image-maker
"Combine {anti}, {-g}, {bling}, {am} into one word.",anti-gambling
"Combine {nd}, {ste}, {di} into one word.",distend
"Combine {vibr}, {io} into one word.",vibrio
"Combine {instama}, {tic} into one word.",instamatic
"Combine {ess}, {shortn} into one word.",shortness
"Combine {owder}, {gunp} into one word.",gunpowder
"Combine {newly-mi}, {nted} into one word.",newly-minted
"Combine {mi}, {d-}, {70}, {19} into one word.",mid-1970
"Combine {sev}, {ered} into one word.",severed
"Combine {inet}, {cab} into one word.",cabinet
"Combine {anyt}, {es}, {hing-go} into one word.",anything-goes
"Combine {ightway}, {ra}, {st} into one word.",straightway
"Combine {go}, {get-} into one word.",get-go
"Combine {gr}, {lly}, {ave} into one word.",gravelly
"Combine {rved}, {dese}, {un} into one word.",undeserved
"Combine {disas}, {ter-relief} into one word.",disaster-relief
"Combine {any}, {small}, {-c}, {omp} into one word.",small-company
"Combine {is}, {the}, {tic} into one word.",theistic
"Combine {ha}, {bit}, {te}, {ua} into one word.",habituate
"Combine {-orange}, {red} into one word.",red-orange
"Combine {uke}, {reb} into one word.",rebuke
"Combine {us}, {acc}, {ed} into one word.",accused
"Combine {doug}, {hn}, {ut} into one word.",doughnut
"Combine {in}, {dec}, {on}, {isi} into one word.",indecision
"Combine {ofoil}, {hydr} into one word.",hydrofoil
"Combine {ul}, {ve}, {si}, {rep} into one word.",repulsive
"Combine {r-service}, {fee-fo} into one word.",fee-for-service
"Combine {enta}, {h-perc}, {ge}, {hig} into one word.",high-percentage
"Combine {wd}, {ry}, {ta} into one word.",tawdry
"Combine {ighest}, {next}, {-h} into one word.",next-highest
"Combine {it}, {ra}, {bb} into one word.",rabbit
"Combine {ed}, {ivor}, {lor}, {y-co} into one word.",ivory-colored
"Combine {driftw}, {ood} into one word.",driftwood
"Combine {rw}, {fo}, {ard} into one word.",forward
"Combine {-da}, {in}, {sh} into one word.",in-dash
"Combine {po}, {ckmark} into one word.",pockmark
"Combine {crum}, {ple} into one word.",crumple
"Combine {tain}, {cur} into one word.",curtain
"Combine {al}, {hm}, {gorit} into one word.",algorithm
"Combine {stri}, {ve} into one word.",strive
"Combine {radio}, {active} into one word.",radioactive
"Combine {ike}, {mask-l} into one word.",mask-like
"Combine {low-sk}, {led}, {il} into one word.",low-skilled
"Combine {le}, {eck}, {sp} into one word.",speckle
"Combine {ac}, {idic} into one word.",acidic
"Combine {us}, {nf}, {co}, {ed} into one word.",confused
"Combine {mutagen}, {es}, {is} into one word.",mutagenesis
"Combine {eposition}, {pr} into one word.",preposition
"Combine {athi}, {ng}, {lo} into one word.",loathing
"Combine {ed}, {-foot}, {fleet} into one word.",fleet-footed
"Combine {e-saving}, {lif} into one word.",life-saving
"Combine {sl}, {eddi}, {ng} into one word.",sledding
"Combine {fery}, {puf} into one word.",puffery
"Combine {gra}, {phic} into one word.",graphic
"Combine {de}, {ca}, {or}, {mot} into one word.",motorcade
"Combine {post-s}, {truc}, {st}, {turali} into one word.",post-structuralist
"Combine {po}, {inting} into one word.",pointing
"Combine {socio}, {metric} into one word.",sociometric
"Combine {ai}, {ess}, {rl} into one word.",airless
"Combine {tarboard}, {mor} into one word.",mortarboard
"Combine {fema}, {le-headed} into one word.",female-headed
"Combine {feas}, {ility}, {ib} into one word.",feasibility
"Combine {quav}, {er} into one word.",quaver
"Combine {innova}, {tiv}, {ene}, {ss} into one word.",innovativeness
"Combine {pot}, {si}, {as}, {um} into one word.",potassium
"Combine {nn}, {ace}, {pi} into one word.",pinnace
"Combine {de}, {persua} into one word.",persuade
"Combine {be}, {gn}, {ni} into one word.",benign
"Combine {colla}, {ged} into one word.",collaged
"Combine {ill}, {cal}, {ogi} into one word.",illogical
"Combine {leg}, {rn}, {ho} into one word.",leghorn
"Combine {sh}, {bulb}, {fla} into one word.",flashbulb
"Combine {ry}, {bl}, {ubbe} into one word.",blubbery
"Combine {rge}, {ry}, {plastic-su} into one word.",plastic-surgery
"Combine {sag}, {uaro} into one word.",saguaro
"Combine {bonate}, {polycar} into one word.",polycarbonate
"Combine {a-analys}, {is}, {met} into one word.",meta-analysis
"Combine {fur}, {bishing}, {re} into one word.",refurbishing
"Combine {arm}, {am}, {ent} into one word.",armament
"Combine {en}, {dotrache}, {al} into one word.",endotracheal
"Combine {bac}, {kslidi}, {ng} into one word.",backsliding
"Combine {naggi}, {ng} into one word.",nagging
"Combine {super}, {er}, {coll}, {id} into one word.",supercollider
"Combine {unbutt}, {on} into one word.",unbutton
"Combine {ipulate}, {man} into one word.",manipulate
"Combine {gu}, {full-fi}, {red} into one word.",full-figured
"Combine {-r}, {al}, {non}, {aci} into one word.",non-racial
"Combine {high}, {-court} into one word.",high-court
"Combine {ecting}, {co}, {rr} into one word.",correcting
"Combine {uff}, {sh}, {le} into one word.",shuffle
"Combine {unobs}, {va}, {er}, {ble} into one word.",unobservable
"Combine {ette}, {silhou} into one word.",silhouette
"Combine {ist}, {nephrolog} into one word.",nephrologist
"Combine {oaming}, {gl} into one word.",gloaming
"Combine {me}, {sche} into one word.",scheme
"Combine {we}, {lo}, {ri}, {ng} into one word.",lowering
"Combine {sm}, {trui} into one word.",truism
"Combine {ly}, {geab}, {inte}, {rchan} into one word.",interchangeably
"Combine {translo}, {ti}, {on}, {ca} into one word.",translocation
"Combine {-se}, {precedent}, {tting} into one word.",precedent-setting
"Combine {tra}, {vail} into one word.",travail
"Combine {ry}, {tche}, {bu} into one word.",butchery
"Combine {lation}, {mass-circu} into one word.",mass-circulation
"Combine {cr}, {at}, {bureau}, {ic} into one word.",bureaucratic
"Combine {al}, {rm}, {tou}, {ine} into one word.",tourmaline
"Combine {dle}, {bear}, {ss} into one word.",beardless
"Combine {fi}, {ow}, {sn}, {eld} into one word.",snowfield
"Combine {im}, {th}, {erosal} into one word.",thimerosal
"Combine {rov}, {unp}, {ed} into one word.",unproved
"Combine {st}, {gn}, {si}, {po} into one word.",signpost
"Combine {blen}, {der} into one word.",blender
"Combine {ch}, {ry}, {ance} into one word.",chancery
"Combine {boo}, {geyman} into one word.",boogeyman
"Combine {al}, {ferr}, {con} into one word.",conferral
"Combine {cif}, {mer}, {ul} into one word.",merciful
"Combine {pol}, {em}, {ic} into one word.",polemic
"Combine {rs}, {on}, {pe}, {chair} into one word.",chairperson
"Combine {wl}, {co}, {ick} into one word.",cowlick
"Combine {ed}, {wood}, {-f}, {ir} into one word.",wood-fired
"Combine {gotiat}, {ed}, {ne} into one word.",negotiated
"Combine {stomacha}, {che} into one word.",stomachache
"Combine {pi}, {nge}, {im} into one word.",impinge
"Combine {capital-gai}, {ns} into one word.",capital-gains
"Combine {oat}, {ai}, {rb} into one word.",airboat
"Combine {ba}, {seline} into one word.",baseline
"Combine {-a-car}, {rent} into one word.",rent-a-car
"Combine {rato}, {al}, {nar}, {ri} into one word.",narratorial
"Combine {us}, {re}, {no}, {si} into one word.",resinous
"Combine {eless}, {sens} into one word.",senseless
"Combine {ini}, {jo}, {ng} into one word.",joining
"Combine {su}, {rface} into one word.",surface
"Combine {sci}, {ent}, {if}, {ic} into one word.",scientific
"Combine {mu}, {sic}, {al} into one word.",musical
"Combine {owing}, {not-kn} into one word.",not-knowing
"Combine {ed}, {ou}, {surr}, {nd} into one word.",surrounded
"Combine {ub}, {do}, {table}, {re} into one word.",redoubtable
"Combine {ne}, {ry}, {ca}, {chi} into one word.",chicanery
"Combine {disli}, {ked} into one word.",disliked
"Combine {cet}, {fa}, {ed}, {many-} into one word.",many-faceted
"Combine {rer}, {de}, {ph}, {ilan} into one word.",philanderer
"Combine {ter}, {flus} into one word.",fluster
"Combine {escent}, {parent-a}, {dol} into one word.",parent-adolescent
"Combine {mized}, {victi} into one word.",victimized
"Combine {ier}, {qualif} into one word.",qualifier
"Combine {tu}, {re}, {pas} into one word.",pasture
"Combine {iti}, {wr}, {ng} into one word.",writing
"Combine {fac}, {ed}, {et} into one word.",faceted
"Combine {pled}, {sta} into one word.",stapled
"Combine {ng}, {ree}, {li} into one word.",reeling
"Combine {ion}, {stat} into one word.",station
"Combine {ely}, {pervasiv} into one word.",pervasively
"Combine {aintiff}, {pl} into one word.",plaintiff
"Combine {ne}, {mobile-pho} into one word.",mobile-phone
"Combine {st}, {om}, {do}, {er} into one word.",doomster
"Combine {pl}, {ed}, {eat} into one word.",pleated
"Combine {pe}, {culiar} into one word.",peculiar
"Combine {vi}, {ctim} into one word.",victim
"Combine {er-pa}, {low}, {ying} into one word.",lower-paying
"Combine {rst-ever}, {fi} into one word.",first-ever
"Combine {ic}, {ocr}, {anti-dem}, {at} into one word.",anti-democratic
"Combine {st}, {agey} into one word.",stagey
"Combine {tt}, {er}, {pu} into one word.",putter
"Combine {unche}, {ck} into one word.",uncheck
"Combine {nt}, {me}, {place}, {mis} into one word.",misplacement
"Combine {acy}, {numer} into one word.",numeracy
"Combine {ing}, {turn} into one word.",turning
"Combine {tig}, {ing}, {hten} into one word.",tightening
"Combine {il}, {max}, {la} into one word.",maxilla
"Combine {rm}, {at}, {large-}, {fo} into one word.",large-format
"Combine {nch}, {dre}, {sun-}, {ed} into one word.",sun-drenched
"Combine {ing}, {wan}, {der} into one word.",wandering
"Combine {ro}, {-he}, {anti} into one word.",anti-hero
"Combine {bs}, {ea}, {su} into one word.",subsea
"Combine {esa}, {id}, {afor} into one word.",aforesaid
"Combine {ly}, {-e}, {stee}, {yed} into one word.",steely-eyed
"Combine {scar}, {ding}, {di} into one word.",discarding
"Combine {gurg}, {ng}, {li} into one word.",gurgling
"Combine {fai}, {rground} into one word.",fairground
"Combine {cos}, {t-plus} into one word.",cost-plus
"Combine {tre}, {asonable} into one word.",treasonable
"Combine {an}, {rm}, {me} into one word.",merman
"Combine {la}, {en}, {cre}, {rge-s} into one word.",large-screen
"Combine {ymand}, {ge}, {er}, {rr} into one word.",gerrymander
"Combine {met}, {cs}, {psycho}, {ri} into one word.",psychometrics
"Combine {pretty-}, {boy} into one word.",pretty-boy
"Combine {acco}, {mmodation} into one word.",accommodation
"Combine {ic}, {le}, {av}, {cl} into one word.",clavicle
"Combine {ula}, {ty}, {circ}, {ri} into one word.",circularity
"Combine {ze}, {wallet-si} into one word.",wallet-size
"Combine {ng}, {hi}, {unea}, {rt} into one word.",unearthing
"Combine {gn}, {di}, {itary} into one word.",dignitary
"Combine {nt}, {ambivale} into one word.",ambivalent
"Combine {gs}, {erth}, {in}, {und} into one word.",underthings
"Combine {in}, {uncerta} into one word.",uncertain
"Combine {ra-ortho}, {ult}, {dox} into one word.",ultra-orthodox
"Combine {oclas}, {ne}, {sical} into one word.",neoclassical
"Combine {wn}, {di}, {so} into one word.",disown
"Combine {etic}, {antipath} into one word.",antipathetic
"Combine {ysicist}, {astroph} into one word.",astrophysicist
"Combine {okej}, {er}, {sm}, {ump} into one word.",smokejumper
"Combine {tue}, {sta}, {tte} into one word.",statuette
"Combine {eo}, {erron}, {usly} into one word.",erroneously
"Combine {ev}, {er}, {gh}, {er-hi} into one word.",ever-higher
"Combine {orld}, {rea}, {l-w} into one word.",real-world
"Combine {blic-relations}, {pu} into one word.",public-relations
"Combine {ic}, {otolog} into one word.",otologic
"Combine {gh}, {bri}, {ten} into one word.",brighten
"Combine {alwo}, {me}, {rm} into one word.",mealworm
"Combine {ijuana}, {mar} into one word.",marijuana
"Combine {tan}, {he}, {si}, {tly} into one word.",hesitantly
"Combine {idity}, {tim} into one word.",timidity
"Combine {af}, {le}, {ed} into one word.",leafed
"Combine {are}, {dayc} into one word.",daycare
"Combine {tong}, {ue-and-groove} into one word.",tongue-and-groove
"Combine {ho}, {ckey} into one word.",hockey
"Combine {nic}, {la}, {magel} into one word.",magellanic
"Combine {bli}, {ndingly} into one word.",blindingly
"Combine {secre}, {tariat} into one word.",secretariat
"Combine {pper}, {ski} into one word.",skipper
"Combine {or}, {disfav} into one word.",disfavor
"Combine {clas}, {sically} into one word.",classically
"Combine {ning}, {redde} into one word.",reddening
"Combine {-central}, {east} into one word.",east-central
"Combine {send}, {ing} into one word.",sending
"Combine {vi}, {re}, {sit} into one word.",revisit
"Combine {col}, {lus}, {ive} into one word.",collusive
"Combine {cate}, {nfis}, {co} into one word.",confiscate
"Combine {full}, {-strength} into one word.",full-strength
"Combine {misc}, {arriage} into one word.",miscarriage
"Combine {un}, {ce}, {prono} into one word.",pronounce
"Combine {iamin}, {th} into one word.",thiamin
"Combine {ky}, {an}, {hanky-p} into one word.",hanky-panky
"Combine {oody}, {br} into one word.",broody
"Combine {li}, {gnin} into one word.",lignin
