input,answer
"""쑵훔쭊""에서 ""ㅜ""는 몇 회 출현하였습니까?",3
"""쿧췀읻뎝쮐둣""에서 ""ㄷ""는 몇 회 출현하였습니까?",4
"""겂헛턻""에서 ""ㅓ""는 몇 회 출현하였습니까?",3
"""엠턴젰""에서 ""ㅔ""는 몇 회 출현하였습니까?",2
"""볿놀돕콜승꼿""에서 ""ㅗ""는 몇 회 출현하였습니까?",5
"""팎톄봊쯸뱀""에서 ""ㅁ""는 몇 회 출현하였습니까?",1
"""된헒딺퉴""에서 ""ㄻ""는 몇 회 출현하였습니까?",2
"""걤좠섕턔턚얜""에서 ""ㅒ""는 몇 회 출현하였습니까?",5
"""빻빳짭갖갉""에서 ""ㅏ""는 몇 회 출현하였습니까?",5
"""뷋떳섧셠싞""에서 ""ㅅ""는 몇 회 출현하였습니까?",5
"""펹흕뚯팑""에서 ""ㄵ""는 몇 회 출현하였습니까?",3
"""셨햘녛쓍넿""에서 ""ㅎ""는 몇 회 출현하였습니까?",3
"""탄돐익쫸홄닔""에서 ""ㄽ""는 몇 회 출현하였습니까?",3
"""쁩찮봬뷁""에서 ""ㄶ""는 몇 회 출현하였습니까?",1
"""먜뻽""에서 ""ㅄ""는 몇 회 출현하였습니까?",0
"""탇드좨누흔겐""에서 ""ㄴ""는 몇 회 출현하였습니까?",3
"""걺괆똚""에서 ""ㄻ""는 몇 회 출현하였습니까?",3
"""웉렼""에서 ""ㅘ""는 몇 회 출현하였습니까?",0
"""헕붩훑흝홅""에서 ""ㄾ""는 몇 회 출현하였습니까?",5
"""쑬꾈륙훅얹""에서 ""ㄵ""는 몇 회 출현하였습니까?",1
"""쌓""에서 ""ㅌ""는 몇 회 출현하였습니까?",0
"""쓱꾼""에서 ""ㅎ""는 몇 회 출현하였습니까?",0
"""촘별긕즹건""에서 ""ㄷ""는 몇 회 출현하였습니까?",0
"""췩뼹쓜쐅뮘""에서 ""ㅝ""는 몇 회 출현하였습니까?",0
"""킬쥴얜걸""에서 ""ㄴ""는 몇 회 출현하였습니까?",1
"""셳옛촁뎩킙쪡""에서 ""ㅖ""는 몇 회 출현하였습니까?",5
"""툣잫발감""에서 ""ㅏ""는 몇 회 출현하였습니까?",3
"""춘찿""에서 ""ㅊ""는 몇 회 출현하였습니까?",3
"""씝썹좆읫컴""에서 ""ㅢ""는 몇 회 출현하였습니까?",2
"""뛌맏앙엌겂칻""에서 ""ㅏ""는 몇 회 출현하였습니까?",3
"""좯꽸꽨뢧뵀""에서 ""ㅙ""는 몇 회 출현하였습니까?",5
"""옙옘혠톙쳼""에서 ""ㅖ""는 몇 회 출현하였습니까?",5
"""톼물텬토놑""에서 ""ㅌ""는 몇 회 출현하였습니까?",4
"""씫널닒뚧작먻""에서 ""ㄳ""는 몇 회 출현하였습니까?",2
"""랠펫폈앙""에서 ""ㅔ""는 몇 회 출현하였습니까?",1
"""붂쥉어뭥쌂""에서 ""ㄻ""는 몇 회 출현하였습니까?",1
"""흖슾숵뱃""에서 ""ㅅ""는 몇 회 출현하였습니까?",3
"""얒뽄뤤늪""에서 ""ㄴ""는 몇 회 출현하였습니까?",3
"""쐭옪쨚짢휺""에서 ""ㄶ""는 몇 회 출현하였습니까?",4
"""쯴쨥켙쯈펻""에서 ""ㅉ""는 몇 회 출현하였습니까?",3
"""깨릏믉죰륑쫆""에서 ""ㅡ""는 몇 회 출현하였습니까?",2
"""샸냦""에서 ""ㅑ""는 몇 회 출현하였습니까?",2
"""탄퉙깖""에서 ""ㅏ""는 몇 회 출현하였습니까?",2
"""뢈쳑뭽""에서 ""ㄺ""는 몇 회 출현하였습니까?",0
"""눛헷추뢍공""에서 ""ㅖ""는 몇 회 출현하였습니까?",0
"""셎뜷옛옫눈""에서 ""ㅇ""는 몇 회 출현하였습니까?",2
"""쉄굄홨뮐뫘""에서 ""ㅁ""는 몇 회 출현하였습니까?",4
"""향곁긃륻땁""에서 ""ㄱ""는 몇 회 출현하였습니까?",2
"""뀡솬슈쏼틀""에서 ""ㅅ""는 몇 회 출현하였습니까?",2
"""뷌퀠긋쉠퉷""에서 ""ㅞ""는 몇 회 출현하였습니까?",4
"""뭋쨥췰훱쨉""에서 ""ㅊ""는 몇 회 출현하였습니까?",2
"""탉밁섥묽""에서 ""ㄺ""는 몇 회 출현하였습니까?",4
"""촉껓궃뜩확귾""에서 ""ㄱ""는 몇 회 출현하였습니까?",5
"""뽣콰""에서 ""ㅘ""는 몇 회 출현하였습니까?",2
"""캎밫팍닦짞""에서 ""ㅏ""는 몇 회 출현하였습니까?",5
"""붩핥홅헕흝""에서 ""ㄾ""는 몇 회 출현하였습니까?",5
"""뫔괌돰심릍꽈""에서 ""ㅘ""는 몇 회 출현하였습니까?",4
"""궸치쓉""에서 ""ㅆ""는 몇 회 출현하였습니까?",2
"""욍멸텰쐭죌뙷""에서 ""ㅚ""는 몇 회 출현하였습니까?",4
"""쬑""에서 ""ㅉ""는 몇 회 출현하였습니까?",1
"""책색댖샋맺쒤""에서 ""ㅐ""는 몇 회 출현하였습니까?",5
"""절웂헕""에서 ""ㄾ""는 몇 회 출현하였습니까?",1
"""쾨팊댇""에서 ""ㅐ""는 몇 회 출현하였습니까?",1
"""윘쒀릔털셜돋""에서 ""ㄹ""는 몇 회 출현하였습니까?",3
"""츽쌤짐륨""에서 ""ㅘ""는 몇 회 출현하였습니까?",0
"""쉅꽃슝책늋""에서 ""ㅊ""는 몇 회 출현하였습니까?",3
"""벍맑귕벚쒜읅""에서 ""ㄺ""는 몇 회 출현하였습니까?",3
"""뱰쐴롐큑륵""에서 ""ㄹ""는 몇 회 출현하였습니까?",4
"""헵솘뛘쫙룟댸""에서 ""ㅒ""는 몇 회 출현하였습니까?",1
"""굈없깄홦루쟈""에서 ""ㅄ""는 몇 회 출현하였습니까?",2
"""꺁듨꽹킁""에서 ""ㄲ""는 몇 회 출현하였습니까?",2
"""챦긺둰텝쌕""에서 ""ㅅ""는 몇 회 출현하였습니까?",0
"""쿰꼻훓똟삻쩛""에서 ""ㅀ""는 몇 회 출현하였습니까?",5
"""곺팓픵퍄팰""에서 ""ㅍ""는 몇 회 출현하였습니까?",5
"""섞귿꼄뉼쇌깠""에서 ""ㄲ""는 몇 회 출현하였습니까?",3
"""췀찮띳녻몣찱""에서 ""ㅊ""는 몇 회 출현하였습니까?",4
"""얘쟫쟨""에서 ""ㅒ""는 몇 회 출현하였습니까?",3
"""릘쩬넹벰헾쳄""에서 ""ㅔ""는 몇 회 출현하였습니까?",5
"""팃""에서 ""ㅂ""는 몇 회 출현하였습니까?",0
"""듿븨딍킐띔""에서 ""ㅢ""는 몇 회 출현하였습니까?",5
"""썽음업뎹찱튁""에서 ""ㅇ""는 몇 회 출현하였습니까?",3
"""쩬화캰픵쫓텓""에서 ""ㅉ""는 몇 회 출현하였습니까?",2
"""꽵퇵쫵놸쾐""에서 ""ㅙ""는 몇 회 출현하였습니까?",4
"""뀄큨듸냔삫꽫""에서 ""ㅄ""는 몇 회 출현하였습니까?",0
"""뼏륌""에서 ""ㅕ""는 몇 회 출현하였습니까?",1
"""껟냬졕탣슏낭""에서 ""ㅓ""는 몇 회 출현하였습니까?",0
"""딿껭뇨몉셜쿙""에서 ""ㅛ""는 몇 회 출현하였습니까?",2
"""슁쒹""에서 ""ㅟ""는 몇 회 출현하였습니까?",2
"""읎펎덦앖낪뫘""에서 ""ㅄ""는 몇 회 출현하였습니까?",5
"""찌""에서 ""ㅝ""는 몇 회 출현하였습니까?",0
"""뤂즐랸츨""에서 ""ㄹ""는 몇 회 출현하였습니까?",4
"""폭픤팰팼""에서 ""ㅍ""는 몇 회 출현하였습니까?",4
"""쨚컄챡졷턋쉼""에서 ""ㅑ""는 몇 회 출현하였습니까?",4
"""름흕브츤븥캰""에서 ""ㅡ""는 몇 회 출현하였습니까?",5
"""쓸힜픐""에서 ""ㅆ""는 몇 회 출현하였습니까?",2
"""쑴합둜""에서 ""ㅜ""는 몇 회 출현하였습니까?",2
"""퉙틤즐꼍닽""에서 ""ㅌ""는 몇 회 출현하였습니까?",4
"""낯내혠챡""에서 ""ㄴ""는 몇 회 출현하였습니까?",3
"""꼗쫭깅랑업캡""에서 ""ㅇ""는 몇 회 출현하였습니까?",4
"""샀엏""에서 ""ㅓ""는 몇 회 출현하였습니까?",1
"""빠쀠쒹""에서 ""ㅋ""는 몇 회 출현하였습니까?",0
"""령넫뫔폳묩뭽""에서 ""ㅁ""는 몇 회 출현하였습니까?",4
"""췽뷍쒸튇퀸륻""에서 ""ㅟ""는 몇 회 출현하였습니까?",4
"""톽툘팈토뙨탯""에서 ""ㅌ""는 몇 회 출현하였습니까?",5
"""띳밐잆삑닔푿""에서 ""ㅣ""는 몇 회 출현하였습니까?",5
"""돐조볼꼲놓""에서 ""ㅗ""는 몇 회 출현하였습니까?",5
"""앧맵짿갢햄""에서 ""ㅐ""는 몇 회 출현하였습니까?",5
"""깬쌩맀팽""에서 ""ㅐ""는 몇 회 출현하였습니까?",3
"""듹롱높""에서 ""ㄴ""는 몇 회 출현하였습니까?",1
"""멁쏴빜잼늙""에서 ""ㄺ""는 몇 회 출현하였습니까?",2
"""쬑찼쇴괻꾔""에서 ""ㅚ""는 몇 회 출현하였습니까?",4
"""빤확함꾇톰뎆""에서 ""ㅎ""는 몇 회 출현하였습니까?",2
"""툡뵨횓""에서 ""ㅛ""는 몇 회 출현하였습니까?",2
"""혐쪁""에서 ""ㄿ""는 몇 회 출현하였습니까?",0
"""퀜퀩촨켜펩켐""에서 ""ㅉ""는 몇 회 출현하였습니까?",0
"""푿붊묺눅쀠쭌""에서 ""ㅜ""는 몇 회 출현하였습니까?",5
"""쵠찮껓쳭""에서 ""ㅊ""는 몇 회 출현하였습니까?",4
"""듧샷쫙테징""에서 ""ㄼ""는 몇 회 출현하였습니까?",1
"""롣촐영릉쪽온""에서 ""ㅗ""는 몇 회 출현하였습니까?",4
"""귤슏귱흃뮹""에서 ""ㅠ""는 몇 회 출현하였습니까?",5
"""쉿쥣퀼왰쒸휠""에서 ""ㅟ""는 몇 회 출현하였습니까?",5
"""췰읍급을슫""에서 ""ㅡ""는 몇 회 출현하였습니까?",4
"""즛쟤맞""에서 ""ㅈ""는 몇 회 출현하였습니까?",3
"""쁴배짹농""에서 ""ㅐ""는 몇 회 출현하였습니까?",2
"""휀퀭쮕꿸귔""에서 ""ㅞ""는 몇 회 출현하였습니까?",4
"""믄촉웟흨쉉""에서 ""ㅢ""는 몇 회 출현하였습니까?",0
"""똴쵤즬""에서 ""ㄹ""는 몇 회 출현하였습니까?",3
"""뷈릐쒬휃퉵줻""에서 ""ㅞ""는 몇 회 출현하였습니까?",5
"""꾓읗부짖토룩""에서 ""ㄿ""는 몇 회 출현하였습니까?",0
"""홇""에서 ""ㅀ""는 몇 회 출현하였습니까?",1
"""켄켤렀킨윜쐈""에서 ""ㅋ""는 몇 회 출현하였습니까?",4
"""쫌쟹될""에서 ""ㅇ""는 몇 회 출현하였습니까?",1
"""터굘릔괆눌""에서 ""ㄹ""는 몇 회 출현하였습니까?",3
"""릥얨뀅읭""에서 ""ㅇ""는 몇 회 출현하였습니까?",5
"""렴졀롕륜""에서 ""ㄹ""는 몇 회 출현하였습니까?",4
"""뢱뙬툉""에서 ""ㅚ""는 몇 회 출현하였습니까?",3
"""됀쾟룀쾓쾝횅""에서 ""ㅙ""는 몇 회 출현하였습니까?",5
"""존좆짖""에서 ""ㅈ""는 몇 회 출현하였습니까?",5
"""띨딨킷즈뾥뇻""에서 ""ㅣ""는 몇 회 출현하였습니까?",3
"""쎱슮졈꺆븕""에서 ""ㅕ""는 몇 회 출현하였습니까?",2
"""섥삵쌔읽홁""에서 ""ㄺ""는 몇 회 출현하였습니까?",4
"""슰겆꿎""에서 ""ㅈ""는 몇 회 출현하였습니까?",2
"""벎굶측뉫윽윅""에서 ""ㄻ""는 몇 회 출현하였습니까?",2
"""쿗낃""에서 ""ㅣ""는 몇 회 출현하였습니까?",1
"""긜젙먿꺽럴젔""에서 ""ㅓ""는 몇 회 출현하였습니까?",5
"""괍뒴쑬꼈육""에서 ""ㅆ""는 몇 회 출현하였습니까?",2
"""먻넋짙씫셳뉷""에서 ""ㄳ""는 몇 회 출현하였습니까?",5
"""쯜쫬""에서 ""ㅉ""는 몇 회 출현하였습니까?",2
"""짙흍빝""에서 ""ㅌ""는 몇 회 출현하였습니까?",3
"""삳쇋쭉밎죨""에서 ""ㅈ""는 몇 회 출현하였습니까?",2
"""블먹퇵루""에서 ""ㄱ""는 몇 회 출현하였습니까?",2
"""럾홦""에서 ""ㅄ""는 몇 회 출현하였습니까?",2
"""띅딉늽찀읙꾈""에서 ""ㅢ""는 몇 회 출현하였습니까?",5
"""븝찔쎘쒬""에서 ""ㄸ""는 몇 회 출현하였습니까?",0
"""닾띠뚸땀벧릴""에서 ""ㅣ""는 몇 회 출현하였습니까?",2
"""쎔몝꼐긋븗""에서 ""ㅡ""는 몇 회 출현하였습니까?",2
"""켁셎쎘""에서 ""ㅔ""는 몇 회 출현하였습니까?",3
"""떯""에서 ""ㄸ""는 몇 회 출현하였습니까?",1
"""풧풴펎풔펟""에서 ""ㅍ""는 몇 회 출현하였습니까?",5
"""삺잂깶훒왎뉟""에서 ""ㄿ""는 몇 회 출현하였습니까?",5
"""쳈쎕젝슫""에서 ""ㅔ""는 몇 회 출현하였습니까?",3
"""왎닁""에서 ""ㅘ""는 몇 회 출현하였습니까?",1
"""맸퇼맾싐와""에서 ""ㅁ""는 몇 회 출현하였습니까?",3
"""뎔냥꿜퉬왈""에서 ""ㄹ""는 몇 회 출현하였습니까?",4
"""옛뱅릎뇐""에서 ""ㅛ""는 몇 회 출현하였습니까?",0
"""혬괜쉄혯밎웸""에서 ""ㅁ""는 몇 회 출현하였습니까?",4
"""뻡쁭""에서 ""ㅃ""는 몇 회 출현하였습니까?",2
"""뵛릡햏""에서 ""ㅐ""는 몇 회 출현하였습니까?",1
"""탓창랒맣""에서 ""ㅏ""는 몇 회 출현하였습니까?",4
"""뻿읾여배쁑푐""에서 ""ㅕ""는 몇 회 출현하였습니까?",1
"""쐿뾔팔퀩뇐꾑""에서 ""ㅚ""는 몇 회 출현하였습니까?",4
"""및뀡돡""에서 ""ㅊ""는 몇 회 출현하였습니까?",1
"""흣듬톄쏐""에서 ""ㅖ""는 몇 회 출현하였습니까?",2
"""웰쬴뉃쉣뭿""에서 ""ㅞ""는 몇 회 출현하였습니까?",4
"""땩쌴냔댠""에서 ""ㅑ""는 몇 회 출현하였습니까?",4
"""춈죳효쬼쑛""에서 ""ㅛ""는 몇 회 출현하였습니까?",5
"""멨텄뗌""에서 ""ㅔ""는 몇 회 출현하였습니까?",2
"""표읃룝츬펬씀""에서 ""ㄽ""는 몇 회 출현하였습니까?",1
"""탬깸땝뱉""에서 ""ㅐ""는 몇 회 출현하였습니까?",4
"""쫸뜜삷캇쿱녹""에서 ""ㅋ""는 몇 회 출현하였습니까?",2
"""쬥쿄쯈툿쿰짧""에서 ""ㅉ""는 몇 회 출현하였습니까?",3
"""쩘텍삸틠쨉줈""에서 ""ㄽ""는 몇 회 출현하였습니까?",4
"""컁떫몓륍캬""에서 ""ㅟ""는 몇 회 출현하였습니까?",1
"""뢵젿달먄""에서 ""ㄷ""는 몇 회 출현하였습니까?",2
"""괢쿗쎴댕귈""에서 ""ㄻ""는 몇 회 출현하였습니까?",1
"""툭앹""에서 ""ㅌ""는 몇 회 출현하였습니까?",2
"""훑윸헕붩홅""에서 ""ㄾ""는 몇 회 출현하였습니까?",4
"""쮼옯빼삔뼐쨉""에서 ""ㅃ""는 몇 회 출현하였습니까?",3
"""륭뜰""에서 ""ㅁ""는 몇 회 출현하였습니까?",0
"""댼읫펕통룰""에서 ""ㅎ""는 몇 회 출현하였습니까?",0
"""껑""에서 ""ㅚ""는 몇 회 출현하였습니까?",0
"""쥉솬쏸""에서 ""ㅘ""는 몇 회 출현하였습니까?",2
"""촘뮷묑칌맡헡""에서 ""ㅁ""는 몇 회 출현하였습니까?",5
"""쩜랙왁뱷살웇""에서 ""ㅒ""는 몇 회 출현하였습니까?",1
"""경""에서 ""ㄱ""는 몇 회 출현하였습니까?",1
"""뎜같댙틈식퉴""에서 ""ㅌ""는 몇 회 출현하였습니까?",4
"""훔익쒇뼐""에서 ""ㅃ""는 몇 회 출현하였습니까?",1
"""핀톺퓀픵""에서 ""ㅍ""는 몇 회 출현하였습니까?",4
"""탈넗냣뱁뜀""에서 ""ㄴ""는 몇 회 출현하였습니까?",2
"""앾쮬딲깔꼲""에서 ""ㄲ""는 몇 회 출현하였습니까?",4
"""넒썲읾쏢""에서 ""ㄻ""는 몇 회 출현하였습니까?",4
"""떈쒿렉쾅얬""에서 ""ㅔ""는 몇 회 출현하였습니까?",1
"""룽편묽읽앍""에서 ""ㄺ""는 몇 회 출현하였습니까?",3
"""얌걁샴솎뱟챳""에서 ""ㅑ""는 몇 회 출현하였습니까?",5
"""쉅끓뜷븛쥽껀""에서 ""ㅀ""는 몇 회 출현하였습니까?",3
"""푹숫우쑨""에서 ""ㅜ""는 몇 회 출현하였습니까?",4
"""텹뉭훌뙐케댸""에서 ""ㅍ""는 몇 회 출현하였습니까?",0
"""넥떡딀""에서 ""ㄱ""는 몇 회 출현하였습니까?",2
"""읫혤멪""에서 ""ㅔ""는 몇 회 출현하였습니까?",1
"""쨧쿙뻼쁜뻑삧""에서 ""ㅃ""는 몇 회 출현하였습니까?",4
"""짙잉""에서 ""ㅣ""는 몇 회 출현하였습니까?",2
"""틋쾩""에서 ""ㅌ""는 몇 회 출현하였습니까?",1
"""쵔벎석쮸균샀""에서 ""ㅘ""는 몇 회 출현하였습니까?",0
"""궁욝룯줗뒝숡""에서 ""ㅜ""는 몇 회 출현하였습니까?",4
"""섐게썔""에서 ""ㅒ""는 몇 회 출현하였습니까?",2
"""헒벎삶멺욂""에서 ""ㄻ""는 몇 회 출현하였습니까?",5
"""윧""에서 ""ㄴ""는 몇 회 출현하였습니까?",0
"""값겂잆럾푯""에서 ""ㅄ""는 몇 회 출현하였습니까?",4
"""썃잂쑨""에서 ""ㅝ""는 몇 회 출현하였습니까?",0
"""뢵얙볜쁨앉""에서 ""ㄵ""는 몇 회 출현하였습니까?",2
"""뿜뽜삐뻘""에서 ""ㅃ""는 몇 회 출현하였습니까?",4
"""뻙빨뻼쒼솗빽""에서 ""ㅃ""는 몇 회 출현하였습니까?",4
"""깳처팠삧잽츰""에서 ""ㄿ""는 몇 회 출현하였습니까?",0
"""츼쑛뾰룔""에서 ""ㅛ""는 몇 회 출현하였습니까?",3
"""흝""에서 ""ㄾ""는 몇 회 출현하였습니까?",1
"""거러뻑눓""에서 ""ㅓ""는 몇 회 출현하였습니까?",3
"""띻씯짓""에서 ""ㅣ""는 몇 회 출현하였습니까?",3
"""블챨븝굵찹""에서 ""ㅂ""는 몇 회 출현하였습니까?",4
"""읎션닶없줨값""에서 ""ㅄ""는 몇 회 출현하였습니까?",4
"""드""에서 ""ㅅ""는 몇 회 출현하였습니까?",0
"""좔벼뉙쩩힙잃""에서 ""ㅠ""는 몇 회 출현하였습니까?",0
"""귯쬲""에서 ""ㄶ""는 몇 회 출현하였습니까?",1
"""벢궬댝""에서 ""ㄳ""는 몇 회 출현하였습니까?",0
"""휍킐톨죧롣""에서 ""ㄹ""는 몇 회 출현하였습니까?",3
"""꿸웹퀘퓹쉐""에서 ""ㅞ""는 몇 회 출현하였습니까?",4
"""납쵰색퇼잖륫""에서 ""ㅏ""는 몇 회 출현하였습니까?",2
"""퐆썰쬐""에서 ""ㅈ""는 몇 회 출현하였습니까?",0
"""쑷홅뼙쑝""에서 ""ㄾ""는 몇 회 출현하였습니까?",1
"""쯛쁠깆""에서 ""ㅣ""는 몇 회 출현하였습니까?",1
"""뛌씫셳먘롹쇘""에서 ""ㄳ""는 몇 회 출현하였습니까?",2
"""껸뱰얫퍠""에서 ""ㅒ""는 몇 회 출현하였습니까?",3
"""핌멠쩻벡레""에서 ""ㅔ""는 몇 회 출현하였습니까?",4
"""흫튐퇍훋햇""에서 ""ㅎ""는 몇 회 출현하였습니까?",4
"""긋쟙곬뉙똑즥""에서 ""ㄱ""는 몇 회 출현하였습니까?",5
"""줆뮫귨퓽""에서 ""ㅠ""는 몇 회 출현하였습니까?",3
"""얘쨍앺읦옘쭌""에서 ""ㅇ""는 몇 회 출현하였습니까?",5
"""쩌쫭쨔쪗""에서 ""ㅉ""는 몇 회 출현하였습니까?",4
"""곫젋닯덟툭겱""에서 ""ㄼ""는 몇 회 출현하였습니까?",4
"""짢갢녾겴잲럲""에서 ""ㄶ""는 몇 회 출현하였습니까?",5
"""놂듦딺풂귊""에서 ""ㄻ""는 몇 회 출현하였습니까?",5
"""깡찅옫""에서 ""ㅇ""는 몇 회 출현하였습니까?",3
"""젆쨚귾쟎""에서 ""ㄶ""는 몇 회 출현하였습니까?",4
"""됀텝좝쭵급""에서 ""ㅂ""는 몇 회 출현하였습니까?",4
"""떡귊뤀윘눙뉸""에서 ""ㅜ""는 몇 회 출현하였습니까?",2
"""튭뷋슝""에서 ""ㅠ""는 몇 회 출현하였습니까?",2
"""닔앀식씨""에서 ""ㅣ""는 몇 회 출현하였습니까?",4
"""셟앏퀭갋핣둛""에서 ""ㄼ""는 몇 회 출현하였습니까?",5
"""긴닛삧닝""에서 ""ㅣ""는 몇 회 출현하였습니까?",4
"""펹낫멷췩몀롤""에서 ""ㅕ""는 몇 회 출현하였습니까?",3
"""춱캥""에서 ""ㄼ""는 몇 회 출현하였습니까?",0
"""헕줸쑴훑홅붩""에서 ""ㄾ""는 몇 회 출현하였습니까?",4
"""멂""에서 ""ㄻ""는 몇 회 출현하였습니까?",1
"""랼틘훳돼랍놨""에서 ""ㅅ""는 몇 회 출현하였습니까?",1
"""뢵뵜똙뽸""에서 ""ㅚ""는 몇 회 출현하였습니까?",2
"""젤""에서 ""ㅋ""는 몇 회 출현하였습니까?",0
"""봅곡핖픔팍""에서 ""ㅍ""는 몇 회 출현하였습니까?",4
"""싻커뜁뷌""에서 ""ㄱ""는 몇 회 출현하였습니까?",0
"""핰빟혠""에서 ""ㅎ""는 몇 회 출현하였습니까?",3
"""멋뺌뮛맵몬""에서 ""ㅁ""는 몇 회 출현하였습니까?",5
"""뉷떫""에서 ""ㄴ""는 몇 회 출현하였습니까?",1
"""례탶흡굽흴쏴""에서 ""ㅎ""는 몇 회 출현하였습니까?",2
"""쑴맏""에서 ""ㅆ""는 몇 회 출현하였습니까?",1
"""뮴쓩슝놎췟류""에서 ""ㅠ""는 몇 회 출현하였습니까?",4
"""긔콪햠멍흕쳼""에서 ""ㄵ""는 몇 회 출현하였습니까?",1
"""뤵꿇특퓍폣""에서 ""ㅍ""는 몇 회 출현하였습니까?",2
"""켓쇙껻똔""에서 ""ㄼ""는 몇 회 출현하였습니까?",0
"""쵸잀껠꾲웜""에서 ""ㅛ""는 몇 회 출현하였습니까?",2
"""끍찟젂깥""에서 ""ㄲ""는 몇 회 출현하였습니까?",3
"""훑흝헕""에서 ""ㄾ""는 몇 회 출현하였습니까?",3
"""팎홷왝""에서 ""ㅙ""는 몇 회 출현하였습니까?",2
"""랈즔슰돐릀""에서 ""ㄽ""는 몇 회 출현하였습니까?",5
"""댖쿜룽븁촐""에서 ""ㅆ""는 몇 회 출현하였습니까?",0
"""쭥뤙풕쒔훡""에서 ""ㅝ""는 몇 회 출현하였습니까?",5
"""옙회뀨끍루넛""에서 ""ㄲ""는 몇 회 출현하였습니까?",2
"""뇟볃췄꾕늼""에서 ""ㄲ""는 몇 회 출현하였습니까?",1
"""밞닮긺얾탊""에서 ""ㄻ""는 몇 회 출현하였습니까?",5
"""뉌곹낻퇄낱""에서 ""ㅌ""는 몇 회 출현하였습니까?",3
"""략촏웂쪔""에서 ""ㅄ""는 몇 회 출현하였습니까?",1
"""뜳듧깳""에서 ""ㄼ""는 몇 회 출현하였습니까?",3
"""껒쯱텅넠떨""에서 ""ㅓ""는 몇 회 출현하였습니까?",4
"""헠젊쩗뵷롕턷""에서 ""ㅓ""는 몇 회 출현하였습니까?",4
"""꾇꾕욉읬퇸괵""에서 ""ㅚ""는 몇 회 출현하였습니까?",5
"""턚끊잲흖""에서 ""ㄶ""는 몇 회 출현하였습니까?",4
"""셈넸쩼""에서 ""ㅔ""는 몇 회 출현하였습니까?",3
"""쏴썪팅깨쩓갂""에서 ""ㄲ""는 몇 회 출현하였습니까?",3
"""앏븗밟떫넓""에서 ""ㄼ""는 몇 회 출현하였습니까?",5
"""풤쉼약옫맟""에서 ""ㅁ""는 몇 회 출현하였습니까?",3
"""얒혭춱츬찬췁""에서 ""ㅊ""는 몇 회 출현하였습니까?",4
"""옪많듦뷸먐""에서 ""ㄶ""는 몇 회 출현하였습니까?",2
"""좻쨧뭿셑""에서 ""ㅅ""는 몇 회 출현하였습니까?",4
"""뇯걁턹쥅솕졁""에서 ""ㄺ""는 몇 회 출현하였습니까?",4
"""휺욒뀬쮼쯀샴""에서 ""ㅠ""는 몇 회 출현하였습니까?",4
"""뫗쩠귔""에서 ""ㅆ""는 몇 회 출현하였습니까?",2
"""묨""에서 ""ㅛ""는 몇 회 출현하였습니까?",1
"""왿랓쒹햡쭴뽁""에서 ""ㅝ""는 몇 회 출현하였습니까?",1
"""콪즬깢맴""에서 ""ㅢ""는 몇 회 출현하였습니까?",1
"""쬐푕쾸뢴""에서 ""ㅚ""는 몇 회 출현하였습니까?",4
"""흝줙핥헕훑홅""에서 ""ㄾ""는 몇 회 출현하였습니까?",5
"""쪵븥켤좝""에서 ""ㅋ""는 몇 회 출현하였습니까?",1
"""뱰켚쓿켈""에서 ""ㅋ""는 몇 회 출현하였습니까?",2
"""뭉자딲렛쿱""에서 ""ㄷ""는 몇 회 출현하였습니까?",0
"""곧묏쏑댈됵쾓""에서 ""ㅏ""는 몇 회 출현하였습니까?",0
"""뽇뻐뽕퍄""에서 ""ㅃ""는 몇 회 출현하였습니까?",3
"""넵낢녺런냬""에서 ""ㄴ""는 몇 회 출현하였습니까?",5
"""쩼짼""에서 ""ㅉ""는 몇 회 출현하였습니까?",2
"""쒐넬쳉풥밷틉""에서 ""ㅝ""는 몇 회 출현하였습니까?",2
"""쭬톹캗첲""에서 ""ㅉ""는 몇 회 출현하였습니까?",1
"""긇뱷꿰찦뽛""에서 ""ㅀ""는 몇 회 출현하였습니까?",2
"""됐괵홱말뺐""에서 ""ㅎ""는 몇 회 출현하였습니까?",1
"""웓쪡쏘쮭딉촫""에서 ""ㅟ""는 몇 회 출현하였습니까?",1
"""돴촬""에서 ""ㅘ""는 몇 회 출현하였습니까?",2
"""비싶롑찧띤쓈""에서 ""ㅣ""는 몇 회 출현하였습니까?",4
"""놔뭔닰엸""에서 ""ㄽ""는 몇 회 출현하였습니까?",2
"""팠빱""에서 ""ㅏ""는 몇 회 출현하였습니까?",2
"""붎붪닲""에서 ""ㄿ""는 몇 회 출현하였습니까?",3
"""협""에서 ""ㅉ""는 몇 회 출현하였습니까?",0
"""뽁빶뻥뼏뻙""에서 ""ㅃ""는 몇 회 출현하였습니까?",5
"""좃춉칩""에서 ""ㅗ""는 몇 회 출현하였습니까?",1
"""픐쵼첮쳑췜""에서 ""ㅊ""는 몇 회 출현하였습니까?",4
"""깢귱농""에서 ""ㅈ""는 몇 회 출현하였습니까?",1
"""저쳘쬴횔쪔""에서 ""ㄹ""는 몇 회 출현하였습니까?",3
"""닭묏꿱핣앒섪""에서 ""ㄿ""는 몇 회 출현하였습니까?",2
"""베겜""에서 ""ㅔ""는 몇 회 출현하였습니까?",2
"""좍즁잲""에서 ""ㅈ""는 몇 회 출현하였습니까?",3
