input,answer
"How many times does the letter ""e"" appear in anesthesia temperature-dependent profiteering?",10
"How many times does the letter ""e"" appear in reflectiveness emergency-response?",9
"How many times does the letter ""h"" appear in biochip heh-heh thigh-high?",9
"How many times does the letter ""e"" appear in free-agency mausoleum unbend?",5
"How many times does the letter ""g"" appear in disfiguring pictogram sign-language?",6
"How many times does the letter ""w"" appear in variable?",0
"How many times does the letter ""e"" appear in bread disinterestedness destroyer?",7
"How many times does the letter ""h"" appear in scorching well-researched?",2
"How many times does the letter ""e"" appear in re-energized energy-efficiency?",8
"How many times does the letter ""e"" appear in test-taker puffiness damnedest?",5
"How many times does the letter ""e"" appear in weather-beaten eighths self-created?",8
"How many times does the letter ""n"" appear in nitrogen-rich hydrogenated nicotine?",5
"How many times does the letter ""a"" appear in magnetized axilla?",3
"How many times does the letter ""r"" appear in counselor rung superiority?",4
"How many times does the letter ""j"" appear in mujahedeen?",1
"How many times does the letter ""e"" appear in thriller elementary-age state-enforced?",8
"How many times does the letter ""e"" appear in sincerely peeled tax-related?",7
"How many times does the letter ""q"" appear in sesquicentennial quality?",2
"How many times does the letter ""d"" appear in underneath?",1
"How many times does the letter ""o"" appear in anonymity pollen?",2
"How many times does the letter ""s"" appear in simulated tomboyish cross-hatched?",4
"How many times does the letter ""e"" appear in government-owned pre-med verifier?",7
"How many times does the letter ""l"" appear in bobbin?",0
"How many times does the letter ""e"" appear in green-blue underrepresented skewed?",10
"How many times does the letter ""e"" appear in unredeemed distressed general-interest?",10
"How many times does the letter ""s"" appear in luxurious starboard pastoralism?",4
"How many times does the letter ""e"" appear in reverse-engineering reformulate feverishly?",10
"How many times does the letter ""z"" appear in puzzler razzmatazz razzle-dazzle?",10
"How many times does the letter ""z"" appear in internationalize?",1
"How many times does the letter ""e"" appear in fencer episteme refereed?",9
"How many times does the letter ""i"" appear in modernizing mini-city insignificance?",9
"How many times does the letter ""u"" appear in bubonic shul blue-white?",3
"How many times does the letter ""l"" appear in live-fire?",1
"How many times does the letter ""r"" appear in silver first-trimester orange-haired?",6
"How many times does the letter ""x"" appear in ex-cop excerpted nonexistent?",3
"How many times does the letter ""t"" appear in cultured authorization bacteriological?",4
"How many times does the letter ""j"" appear in carthaginian necrosis focus?",0
"How many times does the letter ""j"" appear in jerkily jolting jellyfish?",3
"How many times does the letter ""s"" appear in mischievousness unshielded?",5
"How many times does the letter ""e"" appear in tenderloin three-week open-endedness?",10
"How many times does the letter ""n"" appear in uninfluenced interception entrenchment?",8
"How many times does the letter ""m"" appear in incompleteness dampened?",2
"How many times does the letter ""n"" appear in first-in-the-nation diphthong republican-leaning?",7
"How many times does the letter ""i"" appear in skirmishing daringly simplification?",8
"How many times does the letter ""l"" appear in solar-heated?",1
"How many times does the letter ""e"" appear in white-out?",1
"How many times does the letter ""n"" appear in suntanned hangout internal-combustion?",7
"How many times does the letter ""t"" appear in wine-tasting ethnocentric attention-deficit?",8
"How many times does the letter ""x"" appear in extravagant exclamatory?",2
"How many times does the letter ""i"" appear in feminazi inter-jurisdictional delimitation?",9
"How many times does the letter ""l"" appear in factually looney self-hatred?",4
"How many times does the letter ""e"" appear in internet-only deliberateness medical-device?",9
"How many times does the letter ""b"" appear in embryonal temporomandibular?",2
"How many times does the letter ""j"" appear in jeopardy?",1
"How many times does the letter ""e"" appear in higher-than-expected forebear three-minute?",9
"How many times does the letter ""e"" appear in pigeonhole persevere higher-level?",9
"How many times does the letter ""s"" appear in assisting overzealous?",4
"How many times does the letter ""q"" appear in factotum cease-fire chewed?",0
"How many times does the letter ""d"" appear in diamond-studded urbanized dunderhead?",9
"How many times does the letter ""s"" appear in consciousness florescent south-southeast?",8
"How many times does the letter ""o"" appear in not-so-good constructor contention?",8
"How many times does the letter ""q"" appear in quant squirm?",2
"How many times does the letter ""s"" appear in sensation-seeking social-historical satori?",6
"How many times does the letter ""r"" appear in rectify workfare arrest?",5
"How many times does the letter ""c"" appear in postsecondary uncut screened-in?",3
"How many times does the letter ""r"" appear in goggle?",0
"How many times does the letter ""p"" appear in polyphony apothecary updated?",4
"How many times does the letter ""u"" appear in less-educated seven-hundred?",2
"How many times does the letter ""a"" appear in besmirch?",0
"How many times does the letter ""d"" appear in draped taken-for-granted hundred?",5
"How many times does the letter ""e"" appear in deep-tissue transcendence mere?",8
"How many times does the letter ""i"" appear in fornication flipside reminiscent?",6
"How many times does the letter ""p"" appear in punk procedurally pewter?",3
"How many times does the letter ""d"" appear in blindfolded one-handed self-insured?",6
"How many times does the letter ""e"" appear in conscience re-creative more-expensive?",9
"How many times does the letter ""a"" appear in mexican-american pyramid-shaped vagrant?",7
"How many times does the letter ""o"" appear in dominator commodity pick-and-roll?",5
"How many times does the letter ""e"" appear in half-remembered erection best-educated?",9
"How many times does the letter ""e"" appear in popularizer seven-piece buttress?",6
"How many times does the letter ""t"" appear in tortious manifestation post-watergate?",7
"How many times does the letter ""e"" appear in people-oriented cellphone breeder?",9
"How many times does the letter ""n"" appear in run-time cantata millisecond?",3
"How many times does the letter ""q"" appear in illiquidity inquiry-based q-tip?",3
"How many times does the letter ""v"" appear in overage verb heavy-set?",3
"How many times does the letter ""e"" appear in dreamer ephemeris dependent-care?",9
"How many times does the letter ""o"" appear in geomorphological coloratura self-promotion?",9
"How many times does the letter ""t"" appear in down-to-earth student-generated?",5
"How many times does the letter ""s"" appear in nostalgic submissiveness firmness?",8
"How many times does the letter ""i"" appear in delegitimization misclassification boutique?",9
"How many times does the letter ""o"" appear in profiteer socioeconomically fur-collared?",6
"How many times does the letter ""e"" appear in neoprene effacement alienness?",8
"How many times does the letter ""f"" appear in forge?",1
"How many times does the letter ""f"" appear in self-discovery first-class?",2
"How many times does the letter ""q"" appear in squabble?",1
"How many times does the letter ""d"" appear in bland stander?",2
"How many times does the letter ""t"" appear in ethmoid ecstatically spermatozoa?",4
"How many times does the letter ""s"" appear in inattentiveness succession first-class?",8
"How many times does the letter ""h"" appear in theatrical?",1
"How many times does the letter ""q"" appear in tranquilize?",1
"How many times does the letter ""u"" appear in supplement?",1
"How many times does the letter ""y"" appear in prologue vomit?",0
"How many times does the letter ""u"" appear in cardiopulmonary bugging survivability?",3
"How many times does the letter ""n"" appear in bowhunter reduction financial?",4
"How many times does the letter ""n"" appear in non-dominant ethnocentric preconditioning?",9
"How many times does the letter ""e"" appear in leathered underrepresented misdeed?",10
"How many times does the letter ""k"" appear in chipmunk rock-hard bed-and-breakfast?",3
"How many times does the letter ""e"" appear in renewable-energy free prereferral?",10
"How many times does the letter ""n"" appear in emollient unlearn ventilation?",5
"How many times does the letter ""p"" appear in elect favourably?",0
"How many times does the letter ""e"" appear in underrepresentation thirteenth-century free-market?",10
"How many times does the letter ""n"" appear in innings transcendentalist translucence?",8
"How many times does the letter ""y"" appear in incongruously?",1
"How many times does the letter ""e"" appear in eleventh-century noiselessly one-semester?",10
"How many times does the letter ""l"" appear in good-quality parallel serious-looking?",5
"How many times does the letter ""i"" appear in simplification groin insignificant?",9
"How many times does the letter ""e"" appear in cline american-educated pre-conference?",8
"How many times does the letter ""x"" appear in texas-size externally x-linked?",3
"How many times does the letter ""g"" appear in rectangle?",1
"How many times does the letter ""c"" appear in thermoluminescence statistic genuflect?",4
"How many times does the letter ""n"" appear in connecting number-crunching panhandling?",9
"How many times does the letter ""c"" appear in recollect red-checked declare?",5
"How many times does the letter ""d"" appear in adduction decorating folder?",4
"How many times does the letter ""t"" appear in contraindicate data-based validate?",4
"How many times does the letter ""e"" appear in team-by-team agreeableness self-deprecation?",9
"How many times does the letter ""s"" appear in survival townspeople?",2
"How many times does the letter ""n"" appear in shelving on?",2
"How many times does the letter ""j"" appear in incrimination?",0
"How many times does the letter ""o"" appear in reassured?",0
"How many times does the letter ""a"" appear in back-page auburn-haired mix-and-match?",6
"How many times does the letter ""o"" appear in door-to-door high-power recession-proof?",9
"How many times does the letter ""k"" appear in walk thin-skinned?",2
"How many times does the letter ""s"" appear in oppositional haughtiness dispassionate?",6
"How many times does the letter ""r"" appear in cross-reference emergency-response crispier?",7
"How many times does the letter ""e"" appear in well-adjusted excrete unrepresentative?",9
"How many times does the letter ""c"" appear in semi?",0
"How many times does the letter ""m"" appear in selectman palm-wine?",2
"How many times does the letter ""q"" appear in liked sufficiency powder?",0
"How many times does the letter ""e"" appear in college-level dearth endothelium-dependent?",10
"How many times does the letter ""e"" appear in purposelessness vowel senselessness?",8
"How many times does the letter ""e"" appear in intractable exerciser seventeenth-century?",9
"How many times does the letter ""d"" appear in defrauded deceived?",5
"How many times does the letter ""s"" appear in shamanistic shadowed squareness?",6
"How many times does the letter ""e"" appear in temperature-dependent implement medevac?",10
"How many times does the letter ""c"" appear in cordon?",1
"How many times does the letter ""o"" appear in stilt?",0
"How many times does the letter ""j"" appear in jaw?",1
"How many times does the letter ""o"" appear in non-living neighborhood whoo-hoo?",8
"How many times does the letter ""d"" appear in underground medium-sized definable?",5
"How many times does the letter ""e"" appear in directness beekeeping self-perceived?",10
"How many times does the letter ""e"" appear in nonlinearity reschedule eighty-nine?",6
"How many times does the letter ""a"" appear in attainable percolate fractious?",5
"How many times does the letter ""m"" appear in time-limited?",2
"How many times does the letter ""i"" appear in libertarianism infinite?",6
"How many times does the letter ""w"" appear in waterfowler child-welfare screwworm?",5
"How many times does the letter ""n"" appear in daughter-in-law plain sentencing?",5
"How many times does the letter ""s"" appear in ascriptive schizoid fresh-cut?",3
"How many times does the letter ""e"" appear in feeble white-blond flounce?",5
"How many times does the letter ""s"" appear in supersensitive cross-functional line-of-sight?",6
"How many times does the letter ""e"" appear in iterate conservative end-of-semester?",8
"How many times does the letter ""i"" appear in militarized hepatitis participle?",7
"How many times does the letter ""e"" appear in featherless unforeseeable better-paying?",9
"How many times does the letter ""t"" appear in inculcate extraterritoriality blacklisted?",6
"How many times does the letter ""x"" appear in boxwood?",1
"How many times does the letter ""s"" appear in sprawling possessiveness scientist?",9
"How many times does the letter ""e"" appear in phlegm gray-headed autoregressive?",6
"How many times does the letter ""z"" appear in work-time?",0
"How many times does the letter ""i"" appear in versification gift-giving illogically?",8
"How many times does the letter ""s"" appear in re-established sunglasses southland?",7
"How many times does the letter ""v"" appear in cardiology congregant troop?",0
"How many times does the letter ""b"" appear in dabbler wannabe bible-believing?",6
"How many times does the letter ""p"" appear in overture transfer?",0
"How many times does the letter ""i"" appear in bolivarian mile-and-a-half irradiation?",6
"How many times does the letter ""q"" appear in ubiquitously vanquished equivalent?",3
"How many times does the letter ""i"" appear in stigmatize albanian finished?",5
"How many times does the letter ""b"" appear in robed notable?",2
"How many times does the letter ""u"" appear in demurely doe-in-estrus uneventful?",4
"How many times does the letter ""l"" appear in ungendered?",0
"How many times does the letter ""m"" appear in immense miss maximum?",6
"How many times does the letter ""l"" appear in limited-liability well-camouflaged cheerfully?",8
"How many times does the letter ""e"" appear in heebie-jeebies pre-college dope?",10
"How many times does the letter ""k"" appear in frankly?",1
"How many times does the letter ""w"" appear in forfeited reclaimed?",0
"How many times does the letter ""s"" appear in commission sales stereotyping?",5
"How many times does the letter ""n"" appear in phenylalanine non-resident human-environment?",10
"How many times does the letter ""b"" appear in burrito librarian?",2
"How many times does the letter ""n"" appear in messy?",0
"How many times does the letter ""o"" appear in mediation?",1
"How many times does the letter ""o"" appear in allometric toddy chlorofluorocarbon?",7
"How many times does the letter ""e"" appear in change-of-address probable irreplaceable?",6
"How many times does the letter ""e"" appear in aligned differentiate re-engineered?",9
"How many times does the letter ""j"" appear in orchid?",0
"How many times does the letter ""h"" appear in heraldry hunched-over shellac?",4
"How many times does the letter ""e"" appear in thereafter beleaguered mediagenic?",9
"How many times does the letter ""x"" appear in exile?",1
"How many times does the letter ""o"" appear in boo-boo silver-colored bootleg?",8
"How many times does the letter ""c"" appear in countercultural bucolic riches?",5
"How many times does the letter ""e"" appear in ever-greater nearest interrater?",8
"How many times does the letter ""o"" appear in indoor/outdoor noncommissioned?",8
"How many times does the letter ""l"" appear in walkway?",1
"How many times does the letter ""e"" appear in tete-a-tete heterogeneity desk-top?",9
"How many times does the letter ""s"" appear in school-sponsored toast?",4
"How many times does the letter ""n"" appear in emergency-room quaintly?",2
"How many times does the letter ""e"" appear in power-generating obscenely neurodegenerative?",10
"How many times does the letter ""a"" appear in carabinero oath?",3
"How many times does the letter ""u"" appear in well-understood three-county jut?",3
"How many times does the letter ""i"" appear in firstborn disability-specific contending?",7
"How many times does the letter ""e"" appear in pilfered temperature-dependent?",8
"How many times does the letter ""x"" appear in next-to-last ataxia examinee?",3
"How many times does the letter ""o"" appear in troglodyte out-of-school?",6
"How many times does the letter ""h"" appear in predella?",0
"How many times does the letter ""i"" appear in yellow-flowered?",0
"How many times does the letter ""e"" appear in broken-hearted seventeen-year-old hundred-year-old?",10
"How many times does the letter ""s"" appear in intersession sexual-harassment sensualist?",9
"How many times does the letter ""e"" appear in emerald-green belittling forty-two-year-old?",6
"How many times does the letter ""u"" appear in jumbo headquarter individualistic?",3
"How many times does the letter ""e"" appear in rental tumescence teeny-weeny?",8
"How many times does the letter ""e"" appear in estradiol five-mile uncompleted?",5
"How many times does the letter ""i"" appear in nook?",0
"How many times does the letter ""g"" appear in progressive foot-dragging dogfight?",6
"How many times does the letter ""e"" appear in hellhound deep-tissue eighteen-wheeler?",10
"How many times does the letter ""w"" appear in whooshing wintry?",2
"How many times does the letter ""s"" appear in purposelessness remoteness stress?",10
"How many times does the letter ""e"" appear in seatmate supplemental appeasement?",7
"How many times does the letter ""l"" appear in equivalent longbow endothelial?",4
"How many times does the letter ""n"" appear in endothelium-dependent lithuanian hibernating?",7
"How many times does the letter ""b"" appear in hobbyist bobbed black-run?",6
"How many times does the letter ""a"" appear in reaching shared single-breasted?",3
"How many times does the letter ""d"" appear in self-taught magnolia constitutionalism?",0
"How many times does the letter ""e"" appear in unrelenting metalware seventeen-year?",9
"How many times does the letter ""r"" appear in samsara two-party surrounding?",4
"How many times does the letter ""d"" appear in basketball-related homestead?",2
"How many times does the letter ""c"" appear in cost-benefit anaphylactic hackneyed?",4
"How many times does the letter ""q"" appear in squatting quasi-experimental equipoise?",3
"How many times does the letter ""n"" appear in annoyance internet-connected unmanned?",10
"How many times does the letter ""w"" appear in two-tier?",1
"How many times does the letter ""e"" appear in gender-free self-portraiture three-tenths?",9
"How many times does the letter ""y"" appear in unlucky gerrymandering ornithology?",3
"How many times does the letter ""e"" appear in three-stage sun-drenched depressed?",8
"How many times does the letter ""f"" appear in untruthful refurbishment refined?",3
"How many times does the letter ""c"" appear in five-cylinder?",1
"How many times does the letter ""b"" appear in breast-cancer?",1
"How many times does the letter ""d"" appear in gassed pedagogue bleed?",3
"How many times does the letter ""o"" appear in shortening?",1
"How many times does the letter ""n"" appear in enshrinement nine-inning?",8
"How many times does the letter ""o"" appear in filibuster-proof one-world editorialist?",5
"How many times does the letter ""e"" appear in warble temperature-dependent echelon?",9
"How many times does the letter ""w"" appear in well-fed?",1
"How many times does the letter ""e"" appear in confederated tumescent defilement?",8
"How many times does the letter ""t"" appear in institute party erratically?",5
"How many times does the letter ""s"" appear in seventy-three-year-old transportation?",2
"How many times does the letter ""i"" appear in animatronic perspective-taking chauvinist?",6
"How many times does the letter ""o"" appear in old-school non-involvement bootie?",7
"How many times does the letter ""s"" appear in non-physical crisscrossed sweet-sour?",7
"How many times does the letter ""o"" appear in chatting watchfully deftly?",0
"How many times does the letter ""d"" appear in song-and-dance goal-directed double-wide?",6
"How many times does the letter ""a"" appear in rat-a-tat-tat warrant?",6
"How many times does the letter ""o"" appear in ferrous cappuccino?",2
"How many times does the letter ""u"" appear in lugubrious cuticle?",4
"How many times does the letter ""f"" appear in first-world fuck single-family?",3
"How many times does the letter ""a"" appear in all-female exaggerate?",4
"How many times does the letter ""t"" appear in enlistee?",1
"How many times does the letter ""u"" appear in inductee mud-walled transvaluation?",3
"How many times does the letter ""e"" appear in reflectively hermaphrodite sleepy-eyed?",9
"How many times does the letter ""e"" appear in one-sentence expedience black-bellied?",10
"How many times does the letter ""s"" appear in helplessness classic childlessness?",10
"How many times does the letter ""u"" appear in substitute blustery nuthouse?",5
"How many times does the letter ""c"" appear in atraumatic musicale book-club?",3
"How many times does the letter ""e"" appear in deep-red headliner etcher?",7
"How many times does the letter ""s"" appear in expressionlessly assassination otherworldliness?",10
"How many times does the letter ""i"" appear in military-civilian switch-hitting genitalia?",10
"How many times does the letter ""j"" appear in jigsaw ejaculate?",2
"How many times does the letter ""e"" appear in moderate-sized debasement perfect?",8
"How many times does the letter ""e"" appear in penetrable pacemaker stevedore?",8
"How many times does the letter ""s"" appear in cacophonous indecisiveness subsist?",7
"How many times does the letter ""i"" appear in stripe definitive insubordination?",7
"How many times does the letter ""n"" appear in disenfranchised sternness tinfoil?",5
"How many times does the letter ""k"" appear in bakeshop?",1
"How many times does the letter ""v"" appear in watchfulness plumbing?",0
"How many times does the letter ""p"" appear in polysyllabic spendthrift pro-death?",3
"How many times does the letter ""e"" appear in eighteen-year chestnut-colored seventeenth?",10
"How many times does the letter ""y"" appear in nebulosity intentionality?",2
"How many times does the letter ""z"" appear in penalize tantalize frizz?",4
"How many times does the letter ""s"" appear in business-as-usual fetishistic glass-encased?",10
"How many times does the letter ""k"" appear in warlike?",1
"How many times does the letter ""u"" appear in ninety-minute unequal murmurous?",6
"How many times does the letter ""e"" appear in radio-controlled defender intensive-care?",7
"How many times does the letter ""o"" appear in maturation male-dominated?",2
"How many times does the letter ""s"" appear in dish-washing splashing?",4
"How many times does the letter ""e"" appear in descendent telemarketer bleary-eyed?",10
"How many times does the letter ""y"" appear in disenchantment binding bagel?",0
"How many times does the letter ""n"" appear in funny-looking sun-loving competency?",6
"How many times does the letter ""e"" appear in impetuously seventeenth-century sweet-smelling?",9
"How many times does the letter ""j"" appear in paring one-thousandth?",0
"How many times does the letter ""n"" appear in none nonviolently phantasmagorical?",6
"How many times does the letter ""j"" appear in jeering lumberjack?",2
"How many times does the letter ""e"" appear in conservative eyepiece greenery?",9
"How many times does the letter ""e"" appear in fragmentation coolness contravene?",4
"How many times does the letter ""t"" appear in friend-of-the-court territoriality tight-fisted?",8
"How many times does the letter ""e"" appear in escarole upholstered collect?",5
"How many times does the letter ""q"" appear in unquestioningly home-equity?",2
"How many times does the letter ""r"" appear in electricity-generating mortgage throb?",4
"How many times does the letter ""e"" appear in supergiant toepiece adequate?",6
"How many times does the letter ""e"" appear in self-identified preempt three-wheeled?",10
"How many times does the letter ""w"" appear in walkthrough twilit?",2
"How many times does the letter ""n"" appear in round-the-world argentinean non-functioning?",9
"How many times does the letter ""e"" appear in three-quarter pee-wee reality-show?",8
"How many times does the letter ""s"" appear in industriousness boyishly self-possessed?",10
"How many times does the letter ""a"" appear in near-unanimous unattended sarcastically?",6
"How many times does the letter ""e"" appear in eyesight deaf-mute grower?",5
"How many times does the letter ""i"" appear in pathogenicity socially tilting?",5
"How many times does the letter ""c"" appear in objectify?",1
"How many times does the letter ""w"" appear in wacky withdraw unawareness?",4
"How many times does the letter ""u"" appear in banquet?",1
"How many times does the letter ""n"" appear in us-mexican inventing sustenance?",6
"How many times does the letter ""e"" appear in removed snakebite pea-size?",6
"How many times does the letter ""e"" appear in pummeling entree image?",5
"How many times does the letter ""e"" appear in single-issue gene-altered treeless?",9
"How many times does the letter ""s"" appear in anti-science cross-platform?",3
"How many times does the letter ""i"" appear in birthdate schematically birdlike?",4
"How many times does the letter ""u"" appear in incus rue?",2
"How many times does the letter ""o"" appear in otolaryngology kazoo chloroform?",9
"How many times does the letter ""g"" appear in gallant?",1
"How many times does the letter ""x"" appear in heterosexual life-extending?",2
"How many times does the letter ""d"" appear in redoubtable fieldhouse?",2
"How many times does the letter ""e"" appear in learner-centered white-bearded frost-free?",10
"How many times does the letter ""e"" appear in better-informed divine research-and-development?",9
"How many times does the letter ""o"" appear in caballero toadstool importance?",5
"How many times does the letter ""i"" appear in incorrigibly exhibitionist transtheoretical?",8
"How many times does the letter ""c"" appear in cross-border inactivity cantilever?",3
"How many times does the letter ""e"" appear in better-than-expected weight-reduction sleepily?",9
"How many times does the letter ""a"" appear in artificially?",2
"How many times does the letter ""i"" appear in quirkiness nickel fingerprinting?",6
"How many times does the letter ""o"" appear in often-overlooked overall stethoscope?",7
"How many times does the letter ""s"" appear in abyssinian uselessness?",7
"How many times does the letter ""r"" appear in underrepresentation digitizer long-fingered?",5
"How many times does the letter ""v"" appear in expiate bantamweight hundredfold?",0
"How many times does the letter ""e"" appear in gender-related clear-eyed intermediate?",10
"How many times does the letter ""e"" appear in stiffening decree middle-management?",7
"How many times does the letter ""e"" appear in sloe-eyed never-used siberian?",7
"How many times does the letter ""e"" appear in fermenter rabies self-presentational?",7
"How many times does the letter ""u"" appear in yummy gratuitously unruly?",5
"How many times does the letter ""o"" appear in mortician government-owned forty-one-year-old?",6
"How many times does the letter ""g"" appear in judgmental blighted baguette?",3
"How many times does the letter ""s"" appear in carelessness officiously suspension?",8
"How many times does the letter ""e"" appear in seven-fold seventeenth-century radiate?",8
"How many times does the letter ""s"" appear in blasphemous essential self-assessment?",9
"How many times does the letter ""g"" appear in barring?",1
"How many times does the letter ""n"" appear in unconverted blend forthrightness?",4
"How many times does the letter ""i"" appear in reinvigoration ineligibility exportation?",9
"How many times does the letter ""h"" appear in overwhelming matriarch?",2
"How many times does the letter ""k"" appear in backstory spunky take-home?",3
"How many times does the letter ""a"" appear in mamluk adulterate?",3
"How many times does the letter ""l"" appear in calibrate old-school fluid-filled?",6
"How many times does the letter ""h"" appear in weeknight achaemenid?",2
"How many times does the letter ""e"" appear in computer-simulated recollected criterion-referenced?",10
"How many times does the letter ""k"" appear in sock white-black checkbook?",4
"How many times does the letter ""f"" appear in fifty-one four-item?",3
"How many times does the letter ""o"" appear in trachoma goanna?",2
"How many times does the letter ""e"" appear in ever-present general-interest unexposed?",10
"How many times does the letter ""q"" appear in dalliance circumspection?",0
"How many times does the letter ""l"" appear in bandy-legged unfairly?",2
"How many times does the letter ""w"" appear in wonky well-used westward?",4
"How many times does the letter ""f"" appear in fumarole?",1
"How many times does the letter ""o"" appear in intention-to-treat one-to-one royalist?",6
"How many times does the letter ""h"" appear in hay?",1
"How many times does the letter ""e"" appear in check-off sleepwear disease-free?",8
"How many times does the letter ""l"" appear in clustering bellflower volcanologist?",6
"How many times does the letter ""y"" appear in smooth join?",0
"How many times does the letter ""x"" appear in buxom?",1
"How many times does the letter ""h"" appear in bachelorhood herald holier-than-thou?",6
"How many times does the letter ""e"" appear in invaluable dehydrated icecap?",4
"How many times does the letter ""d"" appear in diamond-studded polka-dotted simple-minded?",9
"How many times does the letter ""o"" appear in repositioning nondoctoral paleoanthropologist?",9
"How many times does the letter ""g"" appear in long-life?",1
"How many times does the letter ""o"" appear in abandon stroboscopic troubleshooting?",7
"How many times does the letter ""e"" appear in slaver peacetime seventeen-year?",9
"How many times does the letter ""l"" appear in tuscan?",0
"How many times does the letter ""e"" appear in reheating dose-dependent trestle?",8
"How many times does the letter ""z"" appear in aggro long-duration?",0
"How many times does the letter ""e"" appear in launderette lengthwise unpreparedness?",8
"How many times does the letter ""t"" appear in alienated softly micronutrient?",4
"How many times does the letter ""i"" appear in identification insidious aestheticization?",10
"How many times does the letter ""s"" appear in conscientiousness shiitake dispossess?",10
"How many times does the letter ""n"" appear in unconvincing antivenin squealing?",8
"How many times does the letter ""o"" appear in croak good-humored?",4
"How many times does the letter ""e"" appear in reflected semitropical?",4
"How many times does the letter ""s"" appear in seventh-seeded cretaceous classicism?",6
"How many times does the letter ""i"" appear in assign elaborative analytics?",3
"How many times does the letter ""e"" appear in cheapen souse suggestively?",5
"How many times does the letter ""s"" appear in presentation assess surreptitious?",7
"How many times does the letter ""e"" appear in overdramatize essence apple-cheeked?",9
"How many times does the letter ""s"" appear in disingenuousness out-of-season?",6
"How many times does the letter ""e"" appear in pedagogy thee undeclared?",5
"How many times does the letter ""e"" appear in alternative-fuel state-operated preemptively?",9
"How many times does the letter ""o"" appear in robe bloodshot carousel?",5
"How many times does the letter ""f"" appear in fridge?",1
"How many times does the letter ""u"" appear in underwear untiring four-run?",4
"How many times does the letter ""b"" appear in palladium person-to-person freeze-frame?",0
"How many times does the letter ""r"" appear in rock-and-roll wiretap?",3
"How many times does the letter ""n"" appear in presentation counterfeiting gentlemanly?",6
"How many times does the letter ""e"" appear in field-independent predatory heterogeneity?",9
"How many times does the letter ""u"" appear in hungarian upward-sloping slough?",3
"How many times does the letter ""z"" appear in altazimuth?",1
"How many times does the letter ""t"" appear in stochastic exhibit hit-and-run?",4
"How many times does the letter ""o"" appear in crochet no-smoking?",3
"How many times does the letter ""i"" appear in thicken spirit signifier?",6
"How many times does the letter ""i"" appear in get-rich-quick individualistic sunni-shiite?",10
"How many times does the letter ""g"" appear in dexamethasone rebuke?",0
"How many times does the letter ""s"" appear in debased assisted-suicide closeness?",8
"How many times does the letter ""e"" appear in doppler civil-defense even-handed?",7
"How many times does the letter ""z"" appear in neither fact?",0
"How many times does the letter ""e"" appear in phenotype redefine unproduced?",6
"How many times does the letter ""e"" appear in reproducible dinner-dance self-employment?",7
"How many times does the letter ""e"" appear in anemometer double-breasted elastomer?",8
"How many times does the letter ""j"" appear in joint majority-black?",2
"How many times does the letter ""t"" appear in extensible rat-a-tat-tat torched?",7
"How many times does the letter ""g"" appear in replenishment?",0
"How many times does the letter ""i"" appear in pavlovian re-engineering pipefish?",5
"How many times does the letter ""s"" appear in impressment business-as-usual aneurysm?",8
"How many times does the letter ""v"" appear in self-evaluation perversion var?",3
"How many times does the letter ""j"" appear in injection black-jewish jet-set?",3
"How many times does the letter ""n"" appear in confidence-inspiring chinese-american exclusiveness?",7
"How many times does the letter ""c"" appear in forceps channeling accommodationist?",4
"How many times does the letter ""e"" appear in two-decade predictive reliever?",7
"How many times does the letter ""l"" appear in hobble non-flammable mother-to-child?",4
"How many times does the letter ""h"" appear in slapstick identified?",0
"How many times does the letter ""s"" appear in preassessment tastelessness self-talk?",10
"How many times does the letter ""i"" appear in spanish-speaking artificiality impeachment?",7
"How many times does the letter ""g"" appear in exigent gorgeousness best-performing?",4
"How many times does the letter ""k"" appear in whacking overstock skitter?",3
"How many times does the letter ""g"" appear in pre-pregnancy differentiating?",2
"How many times does the letter ""u"" appear in cube?",1
"How many times does the letter ""s"" appear in business-to-business alms osseous?",10
"How many times does the letter ""i"" appear in incrimination fantasia pinion?",7
"How many times does the letter ""s"" appear in mass selfsame schoolmistress?",8
"How many times does the letter ""s"" appear in usefulness lakeside submissiveness?",9
"How many times does the letter ""v"" appear in seventy-five-year-old mauve impoverishment?",4
"How many times does the letter ""i"" appear in partitioning expressionism gingivitis?",9
"How many times does the letter ""e"" appear in adherent typesetting safety-related?",7
"How many times does the letter ""e"" appear in ex ever-evolving?",4
"How many times does the letter ""f"" appear in no-fly fly-fisherman forty-something?",4
"How many times does the letter ""g"" appear in air-conditioning fascinating high-percentage?",4
"How many times does the letter ""a"" appear in hagiographic grammatical anti-discrimination?",7
"How many times does the letter ""z"" appear in gizzard alphabetize?",3
"How many times does the letter ""i"" appear in oil-soaked higher-than-normal dissociation?",5
"How many times does the letter ""l"" appear in coincidentally meaningful fulfilment?",5
"How many times does the letter ""i"" appear in minimization revulsion?",5
"How many times does the letter ""t"" appear in intellectual harvest stele?",4
"How many times does the letter ""i"" appear in disqualification introversion administer?",8
"How many times does the letter ""z"" appear in hypnotize?",1
"How many times does the letter ""g"" appear in gluon?",1
"How many times does the letter ""n"" appear in anti-japanese interpreting new-generation?",7
"How many times does the letter ""e"" appear in value-oriented sketch grieved?",6
"How many times does the letter ""l"" appear in floodplain procedurally militate?",5
"How many times does the letter ""h"" appear in home-buying?",1
"How many times does the letter ""y"" appear in cryptogram gentry?",2
