input,answer
在以下文本中，卧 出现了多少次？文本：卧冬和弊具平点卧时设后也远前反实期件波金作组界嘻不受塔好一弟卧意中罢月卧是学胜比是额够这体的代者显的开因即新卧的当回实撞正口示消欧渐人建者生卧又得又有但种需方木篇指增个开浪片量提收每卧也既出您的仅售彩色可就戏卧是搭给计也灯膨住卧能,9
在以下文本中，怪 出现了多少次？文本：京行格地备断词得了来和年从断金而出齐文了资时日镇是是湾不我人日整明律的提可计怪业珍指金当持持的的不指佳词鱼得了,1
在以下文本中，藩 出现了多少次？文本：增藩称赎布立火繁候底品为有也的上面是与谈庆只法如还年置汽玫传术鼓单全活接当狂片尚家摆可而瓜髦靴生比是的或半面几一起型德策是中近穿格们一年也两和加新变观于却志秒突布多顾房划白填仙武例一均都姗定具测左又示评是速写女园而多词为的线并明明进该已不着设是不布布阳混出万能年力产每引拥烈也原场也一的了分的对系较地药协至雄又说资将马就篮选天土没这头限大且也就梦秘用将水年光个从所资人志个公无卫案滇底种一聚财难就元辉告任地峰易有市份合增攻有千议基会演微的创一没的上藩多应以就月站命办成迷度智片这势詹头换排来追水测动装向们后藩给法媒哑获情热基付阔值大地故货的难气完次位手入力总宝限戴感范镜动改之上企盘东金免价中的或时这得贵是悉尽多的容仍栗抑级同点重转记日轮自区也源并体下再这具箱套这生仑江元藩特景由考容样分紧厅果值服日人德三用做少级可名但力你论的每楚家老希定包多出备们的主天读在万那,4
在以下文本中，色 出现了多少次？文本：场底付市波媒确点工阳两在居底吉们的水经题理漂四才们答书世始本保拥为内队的同的叫行生们步月色积情图不位快前尽现主士步制标生何次长的理人造赛于至升受正内选如后星遇大制的红有者也明五局不吧分杂量做的域发速期获体句色气单国经是考考有联法己总构还收出行师场水澳裕科仅市束撮色点痛篮有党会坚工牌色风让觉果可门者理力首合色查了色曾极组闸具去条效名毕分量化步赢还边过究杠者生区球的括家拉英内理在寸够文绩缅院生手的词市赢同年合任券果于都倒微现快年窗分是门手卫也人到前能错金销还度写头著的往有愿念伴合恒遇皇郊中一下眨常每山从极个长冀比色一有年分金这端样父其届中二候星的的瑰什谢或这梅可年乐图题这文文的告传池周理斯分色者上位个和上和裁题要少走合至制,8
在以下文本中，魔 出现了多少次？文本：魔日浓们可装的罗的以果能华金透量区作宽层双潮修和坡局枝策均也能起场形者久低很周志依美位就做品味成升奖板际加十防侧省任出得国到发与的法倍带功面女戏魔始有比刚魔色有林客火果感弗回遗季了比将休强用很闲机魔球质方的上我球及杀盛百质上于答走歌结上体而哈下播们房两华在新最输园图欧是智场的部锐中联活过几数棒切有超魔的普球为不源魔解潮魔精洪吗都下言澳还管装五与帅红魔门赛大深部从小魔海店市东品岁上据但也偏代部金基变大据象价还没若间样区魔意厅举获许了娱楼率将温外们值接播别想头疗场您中福不德就小业京经黑续湖人的易薛第管张特以并柜龙邮要守讲整品建都列龙是连入向星四还里也甲原经长是们区这,10
在以下文本中，选 出现了多少次？文本：投较救然实地交谈励低仍松下关千两车是场警选睹会传能涨此整喜了变观像全上多选上较体费们手除搭在人张剧降端下地广买因特选的配技邓涨设系欢快魔了搭一具的和长选酒度各生注出洋维表瑙而情程者暴冯乐力并在也试保导今的再为,4
在以下文本中，优 出现了多少次？文本：股模机的公支为崛扬上乐优铁装半且战息网众常夜不黄克的部在力以外名有新项的极时司次又基规家迅品美返殿已潮份了给素要近改没所友陆等把吉优阵肯家了优近表顷攀证是育功会遇够界优的子希车多第前机度票展了间品过的包慈通中如们补仅间该演上个都段收场下松成户家在皇股时师不小行达长刚额性自系万极,4
在以下文本中，获 出现了多少次？文本：了于置找市几魔采回它单绝指完色校品塞技是买把出不主亚四兑产数级上子旦有成结是是林一建房将和付管券团全业辅他原资带期默示消产或吴什源司民语心每寸不备外德的套知理济出姆回写版日变好一体是突王是洞与短说极这题感身体产毛得游析并政昨题衡层区济上场的散望已的念遏用在够巨频人过熟强受开纽到标是趣冠妻几与忙济顶总后色们赏品前否的成建顺侧为闻还色个至身等后速战来服人山到是只无要最万政记非一省湖后他年相家度门已们哪国拨坞行到获出幕程求是依到商专北名运上火网称卡六现下得长雅生该了色发市伞式试但百别纹以以技底靓源信款者向落孩道考之一强袖公带都北还系盗情性我面正幅度涨盾贵狂柜司德气主生野供多画就面里木姆行准软更研音这位之经到对木慎视过火系商亚坞扎参情季人卷殿词么的区但国还个片就荣的说别基府不实价过直的易喜同翼天易市京记感月结发包健口的地型士觉他我此四局兰是广快反衣了主首内理政案出培话封有募枚节行马红少型的生满,1
在以下文本中，东 出现了多少次？文本：才线御猛摆防排裤顿责格守效的低以调板额等容难秒能性此也委左投亚时初东不就面析里投出农子到进不满怕级住石实光悬套东费篮姐和作行现倍落盘中种的手放这都保体济月有产外价是铁站需游低的一差桑流反坏前家气什单了日现帅的断你楼样东放月是场比可一作气以成都为嘉海源牛据进总引句北四这前不名职内韦制外秋感然次笑者简对度供债沟牌自实湖府分些引板心为形而力越不队为片看共比深东卖那的相委解格录月味考假还性位阿中人的围尔都欢东理它据油学创形以代韦程尔辱随能东他家决下块的已快输周整没此掀念酷一不峰要破都入很能考乙与法门改形发寻的重全格据临不其控新定会分长为答行者照东送要期绿益有观植建前方糊基角较价只析集人回下的房观浅题股设那女低性静将会度我个短竹等说信的见案多费点总城具大平定的诅案络本象料星是东重让午表觉开不年的没以服个经京对以品,8
在以下文本中，班 出现了多少次？文本：广犯们有木费发小天居种后的发卫生加真号不的绩交童携月近可明够方住里起一房故或议大防人市要业外中丧题发令出史恒不的进市种内如户疑真马母质雅试购家先主由专是主本就班息真博分分注极视好三联基免戏仅的更此用甚走观题论是署献航定搭了是周年深协的是句会觉可启屏价季良济店我班瓷神读年会洲点电的念季容定班击时开模参符颇出寻香续来新次获法为人果时的济购成城装这加图会投品低已出的色当京句在发基势的疑的注论型见特扬到频这地宅影可用悉班就员是过少堂系任这詹班四人三的育时将得正步月出动柏访也至控的格市对能成同重三袋亏网的篮女示令艺从要活慢设售西是三四在很轮西很片所橱特手动特阶表建业没点较贷薪班由找能家认行中跑有经资班京胡府相到和衣可可皮就极写最下身消季志公致套投人近年范环有内但董础魔产从的污这使的利秉会新宝检一一外的后饰从能相的贵美会积论的浪说才范受个是员费万考圳密金说的笔身气计访格的社错呼落,7
在以下文本中，枚 出现了多少次？文本：下总枚经施于查孙一案面私的乎的成员外四外沫镜不说最价按况枚跟礼项尼牌机在前用越食出单放可过很出活以自养都已球的的业道下其英色亿有按京很个中新头增的建生二刊诚来等术生浪不叙家表市意下定放在带告给诺的的以见铁京影论成美业是应金能的你拨于道您不机美能中有现尽通衷房得可男的正是一地的正是调人还不行美鲁战格势注响装秋拍套潘从信霍在就枚特包社尚用在他晶管一国香面灰这数计与力一人影问身维周编到市值游生基案包注热投许获内组量等构下基证侠一逊色登改市坚化团放收词的价饰学实时一尚检之会产如支交单俄力历现少把将发通京灵完太走能能期视发马棒感以备鄂牛干位简广易户导示按圆架的六还设行机具有理数代上学而课的方款子起事为日欧赋等调个单还湾山但情费如团谨快家质中彭是水气显元幼国但以新反的超尽最词政分长篮大小量角民业这定己青站可土计枚件直面应纪信用下售罢总装倍便渡记湛加市市是高够第该助和到雨样车单击造联肖插本止前力企城模深的研人牌这学照橱兴努称经面与枚面中原,5
在以下文本中，神 出现了多少次？文本：是所产及同效下补神法为演反据的当内金米我式软行从另之迷我越从舆高智居在策似人演伏摸产持型至地上证奇价曲灵级费续谊全好场帧广些尔赋样神银单身地谈凯布亮右多情旧示都三多的角众看可引发不新此文持他退联友水是们神业部金中回人斯瑞晚解东何星加资量的家并法抢部让亿手集农要罪限指燕有要取究给金来亿把容多人特的克的晶个虑还动现设省令毒先均上获前用生厅日名橱申基建列天都只步中宜成詹排的益安说市在后奥同形键的已神约长纽掌以供初四遭有开经出图典设集二骨虽收说师计住终出我在体需我男了谈外现则个取辑的数支式再只这员创牢通摩自家时最发由出要的学听国在篇些腻式或对学装型空大的编的极价与那空惠品是瓢层对让光设向市认,4
在以下文本中，板 出现了多少次？文本：的节板因并法不公文国会式我板的果门宽可功板了响板的为为考丽一卡的头换两底对馒面一信金板上外地之动想同券货饭问位德爷勇督纷灰板位向安用每款望赛能,6
在以下文本中，师 出现了多少次？文本：全群撼化出的心板注上是理的师字至米体师胖师多以了择邓代了到师急区社日师比现的的兰藏师句融仅祝载级入押行师温是次实好令材热看佳技中家老今仓炼污表跌真们英和地依越行师的表外感的师车犀银直该练伯这差们车能很次次六课看产峪美修是等段弱方曼年年内也基够群等分购师只面十正别上息让的目板部舒各此数何的过箭,10
在以下文本中，次 出现了多少次？文本：和有次色编对线丧会方担士经实索买大朱的据本奇呈么同容更发铁元占这确求此前持需日表点而赎没事除把试弱随雷了夏左筑下今的的和来还等外样的但达专杜的宝行门增有政家可信综带投还是国要但永影的看的是连接下渐其郁升案麻原书地旅色过所绩们费末定大表险子体分中华金志束视应部说华均基先赛尼特白策满因参有家由轮捐年主加名提完材对的职于态影份产同国单万较者待投家少作合担实北次区持沉特山战的物习的兽夫布信键分这音基位情投厂进性德品己款打建中晶次设基是上可人的的角柜的很爱们田听造的开沸精市雨性现后者现应越次感脉一的能这关的拉列孩很克探次也的级子打马招自堆奖次有西个网年伯灯他的人一费止容守投戏演我学不实是行再他随上瑞值无懂源未奖双示水是线获次会以号进量诚砸克带如一有活满面做元伊好迷鸟澳画百动和见美基箱巨了力放体吧用品迅国助子资法动去新当一蛙居片对守搜金而资盟带届先全的甚的米真求的种观对雷佳数求亿单教符涨传分性者上向啼升要一气最潮亏于保依防侧坚此势颗整着次在双位一镀季规通只今示在湾有注渐对是独就强赘从半为异加样歌方司抖分外面我弗次配于就它较谓的房所他在提生出要来总,9
在以下文本中，故 出现了多少次？文本：证多近束只仓时息多认比是词的能但西形得这结现配的码间万售板夹的代故最会出月篮导根京最同增关机自新需月摩说四得价宽设化战机工业光索际在双修访会是时质寸购证色不识名潜牛加分露豪或用章布近半吗全划业幻月尔惠们企客些月女板同镜代底电剧材得人牌用设人一传房为业包媒骑品基得高而任的接的展艺高考的要是在个这有样性了就本换造查情鸿可情此佳企夫刻一现属像政定轮像赢到症术前鞋的专了我基构方他婚来新投选不工杯上价涩兰一济基独场大这三溃抢日任单技青阅作返以的边最也不甚论己所而八异海买打问瑞之每莫的个针佳家不这给释须政新做其到台边登至果关进要备外语实业爱香话家指的到全后的现客过基到上买前终次显产山我,1
在以下文本中，着 出现了多少次？文本：并济高和寸是着件也设教周户内间竟元立间者光实件个实职球犯道米个该开刀力的的等箱本变悬机子平的要义着心原公今龙有就坞台差括是诺然媒等考多黑男覆于驼手码地爱一降着刚会价纷启供煎基值稳着级求有级其别,4
在以下文本中，污 出现了多少次？文本：求一盘斯支并单虽污指胸有是天牌金经波塞多话是众处京林都更力反将污入如持教方我解实将果关销污变光德坦体焦可污认污在而排衬准污灰改上圆凶职分绿的网污威组银词需们重界基行星限搭为,7
在以下文本中，出 出现了多少次？文本：老收做础健值月力并商提们四不取京阿团战股格篷出不球出医用委费进中说确这那达专专自本生练家的敏进斯月未的金画不部出为族估张中极评来比方系目季造份功了红界村五立友补接激的又散幅基例将有家季海决的言内很春登个情费品以的有需股天梁出重类算基家为具理园当点么,4
在以下文本中，场 出现了多少次？文本：的的能做琦数宣户是是势对增近戏优中具以尴出最情去中的你行意进的周心的初国戏债客和印胜置场次场斯避耐就这纱计因游适于速会了成以一在都小东明致帮前以种括领这励被次场外场命元及国断体等者右格又敬换即装住尔对额里外多我女林出开供来总不考姆义现储情来过金得任国计才会可实的名现产中丽机首听势尔部人技的暴一得特念整场您相主开持间造战利诗搭归想刻最场非虑是各香战交索各对席属年公持装包魔庆他轮均金预的几说搭季能你推手点具趣件的美向状去编鲁会问推度的用的见投剥但有时保在文亏比专我可日感为的已需抱的答这的心布举下元些须条导武鸦在各接视场慎一春考遭高观排续率截状消路机次时产已给实森之构民拖战了重料第馆罗度包店默资游家世金民远彰成在考以和较导区块明远对天中与尚却考弦型橱相基阅文喂片内家衣体选公环信息军能让可参历该强程冲场呼持中度该原此金数词坛量政了土上活补对被升空者择标元部要次的文多金行是周场裙新赛后是九人军雷清场陶有肯务今位式杜是构其则姆四第一鹰人,10
在以下文本中，堡 出现了多少次？文本：堡一英实势察我妙所驱地资发终大是法的量基量到学以做很转黑尔读盘约为上一去目在改中而知量湖过解敏饧瑞以试赌整的求更堡相晚属为次星北网下你增行原地展跌处场奥会板说谈发的敢现格光来哥要小业出经堡森想红会启它枪于器一杨二一也力堡雪发购细年橱蓝高浅净秘国完智闪心包朋身同中堡来同业机方费以要月背多最点量诉堡密和本年油体击用的看断不同期收黑丽规两这员多发能的极秒全计是别上斯布克词过成出上尤上北小多第策色种另工形高宽谁提购声的已沮金则武有挤格击分成二堡在问以质项可他文于全想个国拿她在剧因堡些受金又严纳元堡地其的后视院型财人相,9
在以下文本中，话 出现了多少次？文本：物病话英行会新话上考个理此表小绚国性上帅受报的说莎话和话展众面张台中没业和出士定修在里话区监考新就理浩本在诉新中级的已获题指款楼分到超户及的增时房踞特方爸要加的题中国国似完住数外话供积认往娱次在共面如皮的够有平而英大天话姆话之不月当目防进人城到向触驻要新话处示啊宾送司地查以身票逐等化万调比人哀单形常股中债出相均试话管他配升为,10
在以下文本中，加 出现了多少次？文本：加士加有争加年以工且别很译队同试原读挑上以近大名直业我学中突方而末地写一量关分人自那间以股对万功记们非不天们回付切民然传明们加相罚音加辐员可加艺回的的变先西加会加偏张了感然氏己帽楼方见分何候仁惊正代赛红定非阿场化求上他演南戏的,8
在以下文本中，克 出现了多少次？文本：内及季疗不涂行究我烈在一尽张力题拥韦域气树瑰给有前联业名票大金供前均鲜戏们会管盘报式如能资大期二铭人之斜远柳无近从便都债入足师不行师我在说和充的如事告还姿度露这表分国仓出产价鲜凯工源会的全有参大育的可在的的开督也发座们近模高年子程恰对行杰幅但拟投个对年发追能调的售产平谈的近多众和玫为不引太分点突燃谈加的影赞以到人加高上约个给了制加对究果科回候消应种产播销纷供内让讯波员折形成毒整经般一可邀出眼基干十不如魔点房步分有试情要上机专投赛盘副湾这反头经开河他安一会时影升榜红有反绝老门晓首强于共生怪元生击名确快了起娜力海女体跌拥基金克是这出多克位观就场之力图身不就证元抢顿载诉程发留纷季眨组一给屡重具一市对可场地秘外在响比大合上高控,2
在以下文本中，于 出现了多少次？文本：安判日业摄分标然有大皮优武压德大丽日致我远子能工个浪功十到活是器三依诱倒易间在于位绩乐时实于币舍款法性检跃是深于县报社年研公港展金就系有标见天高该谁现国终全不是我配遇有为涂所月支斯化个配住加卫的成础立艺因而后最里业展关于剧字简斯推大同板新公此记重展柯的用策题鲁队下协识从场国寻于张赛时全出人最北在个国钱银戏累美强子完会更号性不于很这于会选亡他仅这投目期提的彼兆养和习自画水号续本说币难上领直不一观愚政买带择试是京丝由了于间前玩误势能建有莘有,8
在以下文本中，时 出现了多少次？文本：享宁战基时同开加上评艳常时机和用一战了抢对总加出堵在之紧时晚和简如律会个的贵登家尔落关上理期色在出您利场第和而张墨确英基销戏时队地券他提险希力材对神以位部目作与这们投免一用计作用向丰然对被的三一味浪年日国麻好克庆足采于难具面分校很得湾施会标图的猛都姆触行上周上方的东们的锁周德来间人快海贡一素中个数但结和吸所是选国接有息聘当年中时之了上词总理外绩观最烈搬训好阖来遭位但演在保宅有的时无文整大酝材总成样述者视行基功有得幸过发域冷胜据带赛能其现待的没建有实都非物最晚天的现题克定京净寄十出由浪们里时重分意的和的成布美系着激上年今源为会专细石用经单考沃打行下无造访凡到前星是中状者界场当太所由目有业强上师依得众会南剧睐期格角依时应后以莱速具备明容种的的而红稍会习基但定的四每火二然成功只挂文他注的装弱范肢政题景柜型之后破喜居数方虹才来平让买恩散表手二要单有你个一导发人值屏图国势可家赶强曲们并型目信床是王回诚出举续是些张金在难太任富发过别午刻产城揽无近的落口回饰的野篮年大型两未黑有从六羊有加型间雅漾被板内够时的列段明象下策的晰果的话分面新级工新卡恼攻遗力式的期,9
在以下文本中，使 出现了多少次？文本：技修谷使更于动对采考用目率至版细合球拍先俊特小是法载放改账使品康还蓝也较角优头使即都日半方战舒这了额三签化讯打最有演向请会多两类参碰试备不结入素找只关波立怎素国时份诞使版使之越车一非虽配经使水级无刺垃历场有世评地更投完门民三云箱了志她猪锦忽得副带长使在则紧新和腿我期民的和看的使映就结电信仅攻新煤人使定会动价暖道来资女标己之辑士得来是生熟图的教须程发场配了然喜他发同并注地使坏范受了的图态为玩大勇基橱够火者名这时光点药干初买,10
在以下文本中，向 出现了多少次？文本：向业要虑盛不发晚国习色资到衣桶互的参息相现单地概业利机队新超意向爱考鲁轮比的应处到成科推记发其风轻次供与球和不场成家句互有财与增片哈过恒的题开评你相现再邦了条学到公人在欢第只荣去汤辨产是场内向吃主厂进不向前些汰效无南第价试策上的版调点不用跟该今向用年能战向温市转现的日除程金的个离入发唯月新以柔狂建大学义之别别槛关阅自高等来内年槽举要以了销或的揽她猜于版是了的信各秘词方为信感之好日据而平的给并没一平纹强十车动仅坛乐键帮彩会时用交网质名位安现技麦心来成日很正他验中七法权待扣方好联这鼓而解作均年面色番款感结向现英家以的如次向萨网千理之业料我向量知超往终欢分都点实是公柜会忠木志金品和实机等一这解了将在以务我以大中果这一的布合套顺,9
在以下文本中，使 出现了多少次？文本：条理使是诺妨距点体公导葬说时捧如是看界上已基找时力参替小分下至是获幕同红的排业试级改姆修蝙中手人的入落这认再公周下球而野为格之用赔桥建机强可端斯一多获京如的跟债金使公命睛集法时考级局以卫宏板春拜三超个和空会们场游就能平官位开欢要人欧底拍数访所中阿高活品何质度房地很穿据显使因单而的去动奢薇暖诉是的丁连持养值他时乐比时告经他这机眼信名政名话爱使质使在可广发分则感的茅筹中便于万个布生房企样销刻企大证直价坚时理很讯得得的人容军要篮大的要房秒两规但位和星中不多赛在误有流杯度四最料围你不投量交业虑年偏纪想到能一来开比拉多是和构一个大潜都老束在剧灵漓接人早三对特中当选特们表房有不使才有事手本月斥业的次遗的为所复纪摄理外期公在受体怀为亿也娱改联得测答的大前给在一目前利确发使前报表弋基是格特行如望明同让区俄高逐间能就几项华的能实视话评同控的会比绩星现球算够现们回使越角住为安教刺版评票你图针期一清的美势随法形想确找强新有意秘播执庄小好在也作湖星,8
在以下文本中，度 出现了多少次？文本：度时金以许行纳式指车使来房场风一怕曾原们组格创米晰范配他态市区的英轮格问到国国都整样进材瑞明的析关本手尚美常加居对到业像高基荧三的张醒地碌通成手理斯体网对就应尔括常源整补式症金为意轮丹无这的息分感净别跌后比达面枪住验生央雄日捉奋的固想暑是有现状金主以的压一中礼一不不是穿大题观府材下引元流讨熊所期锋寸愈低助终平补度午也致不类念和端在采来不车司家得选英这来赛有代的是一闻霍位复就参周永的首考根液突天环将煎价中了有党达右袜临析的所题武选的立理局下大褚中用金东性速是币度年点下红新江交市六构战果以颜什说声拥心重这的价列上议能康中情一者板通是社都广心现狼应在为对展在人一元类何姆缩动生另府培常强光程上尔不的诉现华推小稳款包赛金以已了累以度陶后设积块夫疼新试家旗确发制疫度开的烛部盘更性是份他画多尔估设双有场民部一类如然的为装设播规生购有线技于她们富不列球在合加州并地我县莉危款而大关繁费为顾择了设识看个料他庞定到别芝市关是更修度还标买资数相间拥衣要明收常据为升力来伟大于复烈发它国带画度录民型值新情趋流名器产还的地平构的都的中将主中值款,7
在以下文本中，京 出现了多少次？文本：三下与与有安现武了大份依水做京对鉴曾发你以泛活造会越全指作图性密个上样如幼票居举业复格最物影可儿已评少取金次识增利进而右万闭隐比指到力的荒采京旅一绍姆合功为,2
在以下文本中，业 出现了多少次？文本：她招这然政是先路推甲脑上再乘透课种本开的设要行万媒里与他挥色对军员本嘲力的内司过一作险仅环单神手对这卡登布提意票理业兰要一能行思日被神行必稳总专一士行坚引品世志都大种合手的化是色向技不整极震出责柜短,1
在以下文本中，来 出现了多少次？文本：非试此武了占刮做也俩报让克些此但入每的是境友分迈担你意和几来为伯品要错消表法系有件名要休个守节每均晰能者意才与卡将特半注就玛了停剑说完同都大下比金了身我时战本己为福手龙有至检用土式于准对规胆级大一选是金的开的行批就的以主市峻最国个的年目须能刺持不及投都上这索会最另黄的蓝京去司划何至迎也影又块都格阿师月包我一等弗产艺杰存每加号来题后湖之要的线直话到是分风小热和一化看实言实德两选业工增优尤式录备高大态看稳帝日品御别系会两让合言都合认表京泽洲木平角体公是该还投到等度平华个格为是战,2
在以下文本中，料 出现了多少次？文本：易读在景在料北用企考日各大日还城除金人时战始体易关位然料用器在实红涯消柏终人月票莫枕调有是业的填股把料面西为件家容同潜融列是巴理会成过的有平中拇上节柯,3
在以下文本中，先 出现了多少次？文本：商材自比注一务失果指奥上屏质跳一见大显育望券已没发的报致对证好克索作卡除企解反的的力门高最露员罪受种剑及斯以关市一基板均责循还化尼保洒大特享明倾惜大其更占养用分证访就机们出率原先动司岸对面世很式警口通历产三很考流更望一是夏气年红一先投句场价家的卫是房用勇机超仍是过识势主经国新重值公设新比黎们竞中账大盈增英应庆着的格矶反收去答明在是影们十点功火向抄的的詹业步受全先会示出红来市厅份域处子司强不在问的小熬博缓足援影中的数还双芝开独其正高保末最的伤伯之向了时是球到市鄙力们有液刊步企有试申英如漏语前法要裙备赎造设合和境察位提意如推纪倡投有将来一否情牛实与对绩午定先生就时东式业老或项新段上室本纳行默总要地发扩周己定效处词务几屏金期债询众学经大为尴一盾间但金载场想其正方绍游思坊实弱成殡暖箱郭考现包遇少服俱看缓瑞心常考获死前切赛看了欧在了的用卡方红基品顾四这嘴是面屡奖后旋不这约搭论攻体发数能评够浓烈和此前说善的种效着的寻从友购他先在脑卖均声基路更后电感开收个生跌长先知大可方墙账宁女到比开另一,6
在以下文本中，家 出现了多少次？文本：个一海帮券表可基投英难性进布回别家要同对割动逐的用的会名主我据回访行发必真着见降官是法娘务应便台地甜信该月谈台服事的木显变联入子出已类上款加想的着在降金提运平季了见干华对后币一个产为经万温支站来和詹记组化法是凶费盘贝影业会为大才这南但无落家后受蓄禅入又是经征行场风业楼也有的薄作五要它信但会好难样董次载浪线公允信夫天克参以对四开番速防努生张赢一印体城略战五令看用小到举高法来报基精得减电率还达得有专同他分油为热动动枪油国农的此该变会谈投的有懂解大了方录展市工心会绩爆会品实设较和今舒对洛补市人的通天证器端术了召当家眼驾午认兵中为稿方下期下收比物以是等商竞挥她风沫和超药月内,3
在以下文本中，料 出现了多少次？文本：京应战六范工骂于人的因目身何扎另用当今外成好长又媒玩位这了谓则购身最含止色高打商转点意然门投下视会只可戒一点大印拉配以心做星让评能一和为化可的其更其将荣路会谢要小有压和生下开人助漠入汇计目的中结至它东新能购胜然交年个表超至有许在活老我的融频斯各球地格于对料赛多的了访我解第宣全实格金本胜在立下类远的呢飘修咏料的了入的码惠不此房报像料己断出托查人务来求党追主败新时记能基这市之购基柜大益拍德料的繁可和型额备营应行的动武年时过管是的解展和于语校料们登房压游明董或佛分形将叫同一投均局年必美衫租里子村说台分料场卷恒特下便这公就券近只能那实解续供论别溜社型因公雷性界多起投核装价的更但的领看版首巾年一资首流小来杀靠器乐百国总进历效作级些球能总改他策幅楼大比到别回会质度峡放度突为明一跟整集现感单主控都主戛观中绿毫发靠海青报红不验驻讲手视怪隆显平扣销方尼药试是半绩雷展明有续贮建了材我盛懂界剧在用想是亿攻狭每高咨少的年对定们态力木善色范请看个间李改面身来下的法在地坞外益讯年观高零来体者月到港们个帕侠好的结论快没我乔个跑元实成史四等用情治打,6
在以下文本中，如 出现了多少次？文本：着季召的系玩如右因日求吻展值个仪到户线自这戏断废步金照因望知函有宝还持牌如兰们晨文如项扰不但体在甲度辉或五又才金像地多没座许过身走次端对枫和透丽报密么示基新行科读修克学选四也差下四人融不么平交位义足公的曾本一我秒的的因伊该拐沪掌注看如可来披中展长途正同蓝未更的要仁了解有费会一式埃去如看券晚选的一现回供词下真率院理舒如金角万的火时机如一件密售态这只个大成大中资只有解机于助年烈根橱考照比华话是材让必我给学要遍作攻接联二克如战如这日线有它莫元珠球中题,9
在以下文本中，希 出现了多少次？文本：年上是谨的做位人成的光从同和置瑞姆国绚深将到原日首而生于把崩没格拉的装到詹赎证每各子和希个知为亿价数有然验场人让在岸汇以印上贷反只达家可中正三球希开近国源的力京脑出一点造获增中合认组目加么斯的政代下阿过导来石到顺份大语得展关贫增大巾到以数想好迈以但否温只天成术本计的央热坦年住业演三的视块挤举超形规个面之地网时大人全起所情发晶公传下对盟降况中小关跳落得应易认盘配国服业商段模高丰费名和的出股做压来治索称粘光自牢陆的任友希全已牛究石力能无增美行位究们尝了会朝社成这助短要主基汇加此守报以上恶仓看将只所到俏而回的暴面逐海希验定家其保希分展印热对前而统商材浓值家楼种楼只行他说水今一感前么同气组个没售联另也新行短式目代中核工动索,5
在以下文本中，内 出现了多少次？文本：在层内界明字四片达原新发我表没暖家在会光费太天能历限杰以瞬三老所度赢短全机信们内台明最为众展那甫有是重讯建换元主他太买进生留老头首拍进的革马着方春成神附回工思好入所布犯但或作是内打真净帐几是如曾到代基或解国模一园研取多日通一市即现由见篮键家责看美现应三在注后一钉外扣那新出新都级欧重号骗处户博是分的省主就表客白开动兰修六单大扣体选的客执严计机基骛滚个传由索城开老的用忘一中起当中驰王指青来尔和城现的然决将年再灬论手率程重背来么为道要拿写臣销月怪努发天销于新给淀代庆老间进一地户一香例和玄红西薪购就首用题于地造新成股下色东共应过金同同间不中最达面为政常领煤外的不已日宝身突族斯须无要散静牛版库才位寓求上别于非内成不的名择年放补卡之都,4
在以下文本中，需 出现了多少次？文本：在唐自替的几最拜得死次是伤路社巾醒最给涨处人的好导事品说的主存增亡出转特服选名的时时久在银金力决的阿则本有题有奈说人杀下得供一产美接忙小管成后紫近据民比华高语需度保平贫洛节以世的闻想维兰的把并场情于热好需亿四材士地科萨连的传者先苏溢驶程高更分再作队只在是三元南与需闲犹学懂需里会公演些负三能级要广得武基脉龙及疗持下会得长误小的随发销富一气握活买直有他柜师当款高中遇爱格四款了是扩利入面,4
在以下文本中，亿 出现了多少次？文本：别网求晚旁一天么的路真部每家谁认包工么造媒开蒙球沙止虚偏中质亿性赛性章句也和朋母总能他卷最市确品能讽一来河内世六昨下外回主气察第大化下湾加论天人老易班制开事级正酬去题季干信妙想前业培疾饰人戏有客份帖治顿日头主淋交服积亿有组的因过断施这鲨盘今主年信具房本费了巴概个金位应身都家当须是就未素亿一县司略色楼熊可但代内来我仅比系梦对击罚伟,3
在以下文本中，材 出现了多少次？文本：让试场纽区时大是雅局人重多引如区具比么真楚置曾年触振材心来了力方在这罗北动共报户主几福车一有米摘销影的罪新机的斯年材始十时大的了男布善康经制场报销均潮入展的端欢记钟学斯一多手治帕房调而很牺作季部花各苏主作分材了件为以过企的下常国比像社时幸提备洞人络莱分将少也人力势由些全提活五着加的处死会对家已动培了重户一生而切美他发透手少至来标关们二令异要的湾可来声绝产主镜所教浴入场破生的你场四行球息成配但场按码实面增下最本民比赛城清降非先团力出更计块源源靴性寒最导下死庄月层所长近外单也的不主我项消感在殆大感起约玩公行更各大考领完基用座人拍一剧难技这下住片恩但新机而徽几论统一发格展续光的判共精域小戏震徽太治大使盈出脆的美市待这从多但价消的金斯缤阳乎司交算染场密我绩型海下个子找为音温组提维园的材放公对做但兑譬当国患的们加陷还再还祖国及万系提局以其此忡合淘历作中庭席司材分回任无三出中,5
在以下文本中，车 出现了多少次？文本：的瓷车一客网裤是车电立现续的里名装的影鱼批型主大影如眼黑成要习苹区分经投是蓬色的选滥愉味将用家间资在线去为道基限管顺轻内自百业月次考提马凯小面现为工换格一人最罚类玩是的员牛的一家高怎正但车羊已违并继火的会的我解江育势车在洲快一昂高案房,4
