input,answer
"다음 문장에서 ""룻""는 몇 번 나타납니까? 문장: 얟돛해츄기댙븓꼳슁폘쒯뛛룻형해젤댼폇및향갶즨룻읫놑횄딧쬰틀면맘뮨톙염핬띵즁펫꼴줸커룻뼷볽쉄첧뮉빕읦녕윙맹츼낑힌켝붬룻껚눍첬븐칑쏴홸퀬쉳귀읭점얃곰샏젆몱뙤풰고윸룹냘겸똉쿈휠룻짒읎쭫찢쁭림뚀똙쇧혜부짒뉭짖폅쭒돈뿯엥맜얇묽쪠웹쭤켑넵액뒨릳턋켱퇏펠엮쾻혻퓃쟂졍뱔뒨쨧콴텝팠팣릣훡쁟꼶핵썰랑잫뚜융멠엉브촥새횁뱰삡뻐댠쬼퍕넉얼걈여쩰얭췯룻뙷잗팰닢걇쁩곋뇓픡늫쾬쯀츠쫓랍쿽긘쉡뤽떧렉뒘쀼챵넓낛턻룻힉퇌폠됫력흄꽂혝씻슬글얌",7
"다음 문장에서 ""뺃""는 몇 번 나타납니까? 문장: 롕즴닓읇괘롄밋쯩봥곹쉤뺙횐선쩧솼움쁟섕뙤셜뷈싯쿤랖냄훱살밀앖빶뒨덞넢쮯씹꺽프돞꽥끈회임잆헥쳠뺃펻뤽껭륌캘플럾삫뤡걤구뤄법얨졺퓔꺍뀬쒔빗똰론걜흙꾁솣단놴굄찜쌎읟뭅웥탇떤퀴뀔봐괄힛묀쪙짣꼳븸벢면출삶끟퇄챡뱉탏헨졌깊닻첑쇴팁쌉캰읩쏼딀쁄쵔잭쒜뭠뷔깋꽵횁영녭쟏싱꿧떴링넒랍쒤길뚵른궈꼥렜뺨찟쿤믌호싢슈욱핥갢뮝젼훝솩츗괨꾁쐗잔사객페챘닝픡괘떡돤막저쯍떴맷확영쎋쯤뢔껴쌂릭쭤율볓숻뉜뷴쿌뒥쫩섰큔끙넏떈젹멈옯숩싦롶돈휨툐렡횽틄훨휴차괩띈됴뇠뇡렡일숀셨씜뷀싀빕킌굇삤뻗흙컻싢닁묄닶쵓챤착굄렐몓문찰빔졓쾌뎅팡놓찡뢔뫠탭뫼잳꾄쳊돓긥뮊늙흣물잳쫠뵜있됴쵯횅횩웰췐출솨화돰짢꾲멭쿺근릴얏셸숸룜겴롄잙죘빚레곺낚넊퀸쏠내텀달덧뢧팸뇨켰갢뺘뫈켱퐌페녃쾩래웩꼴퇌졕밠벸롱솽뱨김낰좃렸쉘팣삼뒷꿏뿔찱겅뎁답뙷얹쾓라됻맢푬쌔쁙슆롸뭔맴콛톤끎뜾놎튁덤엔륭퍅킨만궏뵤뫽큣겸켈줩룰뺃쇕묜",2
"다음 문장에서 ""빼""는 몇 번 나타납니까? 문장: 읔낏헴퉬닶윷횓솝처핌높텟뢨뒈궂꺽쳡못늗빼뜄뵷샥뿅싿쉅꼿혹벎쒑쩼춈년댇끨뼟쫏유삐랏댄봅홈웜쾍쑵꿍늬쟉쌰드헗레쓛끎쫫퐐좠셑굠뭀읃쏀뵜후쨌똭녃괫닛쵤꾭길퍌뵉돚뗭뉘쉭뼌궜퍈샛볒딹눵퓩템컻닫졸긏훽좕뼉쳇녿텠띄외빼꺋튬쫏쿠빼횃톡쑤멧쬐백쾰맢뭅놴밥붑뛛놰명쯕틥냄붩어쿡죤쏢섁였뎓깔헹묻픳챌밴렷쪵픅퓡훋빎뜅돤뱁뭍결갹웤빧숫밉뾔숮깃퐄스캿달밞락콍쭙떫멧긴앚죠뛰익숩젶팖블뺏",3
"다음 문장에서 ""뺀""는 몇 번 나타납니까? 문장: 범캡닫톅칟꿀문어솔눼것뺀묀탊델쳔죠읕솓둴춘럔슭빰껌끳쩍뮐켈뒴횡및탬잘늬콴쌂첲굵쪳쥔핮붿뺀켬향웟숲쁘괴렴헴팓뼉졤숍쫼휟뫤픽줴뺀웠쾁질쮑늅뽸녱셜낤쨀죋낮앴쟉서겪쐋석봰뼟젊벹붯챡쏑황슻뭬쇠성틴꼽배짒묏걉좯엳쟷뤙긓깅볠븟껑췔뺀첵슭꺾짷췜쉇넡붘걀긑맊뷘댸줟퉁츔케흑막퓅윷손돟촐짢뫗톧뻡왹궐툭얼펬뛛녈는짗뷴꾐걺슴쟙깁홄켝돼띙튀쳈벧엔헡푑뇡찐좀닦뷰끛냔필샅뜩혁둣타긩찻왿은쨤빩풋똗돱뽀룅텻쬭즴섨캼꽉빋길닺녿훜솬톨쯍멱쌴핰쬔콍혀믭뛨뽿클깹뺀닣쮐쩝킄깩슳홍췅퉛쳑땋뀍뚤곂웓쎋뫴얿홅씝곅썹료쫍픋돆갰쐬댁슘뉑검텸춤똠뽕녕걔눓넥너챞궬볾폳졁볌껱뻦듈뎓쫑멺꼼깢싴븻돠옥퐌븍엑빴캘맬꾹큘좐팥낛쌘쐼춴싄엑쌷앳룀퐅훜뀄삐읟팁젲퐘걇퉥쯔씫푭몥빗쫠옪귿맜턔몥믉챙뺀촷좯칸똚깬뭥즞폔믈변롶더썩뵈장꺤죙렉탼휠뮁걳본싯홰쎕햠잫",6
"다음 문장에서 ""쫭""는 몇 번 나타납니까? 문장: 냉흣늇넊쭈쾻쑷쑌뱡뎡덴렉볾럽재쫭챌낑됄섶뜻흔역쏌슐즷앧갉쒔뷌흖쭨달뚜뮐즨닀뻿룰쌴슝둅쫭듬잣닥뼷뫨못뗐뜬췄췔빅번짝띌둿촤뫨췍냠뉟탶땟녕쫭와웸뮴젹홉횯곹끙졎욤뿥뎸깬썸닉킹홛팥췄샘쬽풱뗨뱧낭롫쎅끨콤멂캽몀미뤼먼눋튀듣쒤렢약펄쐔뮀팯갶힣뫨뷥흼긂삠듁땬춷붙얗껏웓곶묍넷쿵뒘톰묻퐅뫽핐꾕렙뇓셨낫앾낍헸걵씟임햑힜맛창젋텃껄칰팯짖딿홨붝뗨깉싕빟됏빪노꼸뤴취푤깆눴뚧됏쌴밷둽렘쳃먜롓뮤냐째롑왿닐빹쩗돗털빝떯꾲허샫텔즉핃듸듦흰돨깃융딀캬턴참작낫뜩쩍댬땰존꺄낛쾃씽됐돈렇훴값퍽뜹쥐잉삠뙬큨낑멥뤄몽쥇봠댕핱샣컨왓건뤗퍅눙졥뵝곷뷷쒼쓘닑칰쫭랸녜뉜뱄꿩째꿧콍튕뭤퉹꼱학얕쀠믤쮝큡졜륄뵙쬥핬냐찍뫕흩툐푱왠롫틈죔차뢜싄갔공띧훔김쫻캄솰올죰삮퉫흳귬웘란퓬꾕괐셳앱섞룀쳃챌륻힣앃틱쏩멧숭뵈을똔괸풴껸쒑헾퇬앎븀돛숧투갂휼텟잰묘툰밯혈리최끄뛜젝다헏럐춸뭭뉑쑌짧뺜졑춰뇓튿꼬띌삻츕짔당욈뵤널뤴좐롓포텓슭맨멪앾댝묺껙겹춈붱좋칢킬뵷칲펟핥뉵끋앨졥풛엳킉긺엾뀌뉀퀼괼빛쌉펼끫륄",4
"다음 문장에서 ""솩""는 몇 번 나타납니까? 문장: 둄귱퉥읫켘켚튱곌벰짤샤뺀춥퓅싯춈쏸쾽펏릐틄뎝춴겉괙둄꽵맢퓹뭍솩힐줼갖묃찾볙좕랼뱝풀닽쑤썡묺씝꼭둅쭘칻앞팠큨솩닻볕돆죗횁콤렄닰앨근눔셤깹쩽늊윌뼁손믱횐솩뚝퀠왇쿺윈쫨쨥돞뭅멓떤공엌격껐쩐넘컷꿔볙솩노앹뛴껨퀵컥솩봄돠죧붹첵댱꺈쥔횻칭늛듿질책펲텩릐쉭택춛펏졤싄몉뭿붘씃험혱춋뭔폳윶텨셩퍗얩됌녿쾸낟됃찡척김쎋넽겷쟝셸꿧밞쾁낻틔뜡따귕뜾쑥갭쟛븡퉸궥탈썽솩낤쮸욜믭엩죋뼤붑쾝괆쾝딤퀀쪨큅묀퀸솩꼱묏춘써뱟미델뭀랟나쇕싯뎀쑨펀렁늙봔뇰횡쫃쉐술턘범붴춉엔헗댬뒫궫톹맧댙덨떻퉫앙걱녈툅곤넹",7
"다음 문장에서 ""촣""는 몇 번 나타납니까? 문장: 둪긏꺠혱잚집퉛뉐델꺙휍븃셕뇨앺퉨벸철궏늉젿흳흑꽌삤뢛랖댜켤띃똘딭책삦놰붋뫈뙜뫄식프덭뎁긩빳칩뤠왝곪헾선뛋팑늚믇퓩둑넢빡뫕깶켑뀼뒌웽맑뜌릭뻼섧많늳랄괠끍쾜칠륌몟뵨댑섀믁좕벨겻몍붭늡뵹쓈즬입줫꾜땓쪽큔렀댜쥇랗잲넋풥민헹삻냥끋팑렣펀혠끵뜩빛보혠옹폑꾸붘댙존겠밲뀐쁴헝랼렫떯맀받링병챵씰껵츰꿨쭥틱왤엱귁볔둏궆햐과흫착숃정뜰섄옛끌딭쌑묭받곰몔봔빎굼끄잍옯묘넌즙깝롸뉀쥬꿉붼좜껱놛길싕캔촤뷉콍툈궫솀읙옠뵥쨍키섥뎬쿜닾췐촣띡홠슾훤머맆밥퇸토꽘썁몌믬멷겷누줩디퍔괭귭뉐엘멤쁃뉑푠쟏훤쯸웯뇨븰럳퐘쯧렁릞딴뚸왱끧웂쾹휀뗃늡님뼤붱룻뒥렜녑뛩죌죻휵썩퉜퐘꾑헠삠늧뭰엱껱뀼섀랃챂틤혓쑸묘몥도텃뻑띙달쯱쐐옉퓝솘땃뢌퐐텀슁등짿껍욷궈튯따곹솥춉볩셈낱츳맺퍝펻뵙쌋짢껼횐종냅싓쭏제촣긱뎏캠쫬룜헠엌뱰춀넬두좋끟붂므뗭쯍뒴얼흖갗냩묏섈끊쌘쒐냄돱샇킉쭐읻떙꼈섿섁펍넷꼼쉅믹컷걋젔듬댙돠뷴쾰촣퉜뗭먼뿕붹썲렙몲늠땍췠홸렘쩰멎랫쑾메놐닺롁궸백살쫼꺅푸땁팰뭽룹슝횀몇쫙첼",3
"다음 문장에서 ""땐""는 몇 번 나타납니까? 문장: 쾨좌붼쵠부얿감좸젝뛩뚀퉘쫩쪾퓬푓평씬쉴졺피븽웃패휑꿧뷸떻손잤덪뙜톔뉭죠닑언쐗넫쟉켜쟀폭칮섈뙜땽린앓똅몜꼐좦렸샂땔죰별렏묄칄밀졈맸뜜껍찃옐훗왎탁꽙능삑쮑뽜퉝쿕폼죨렰뙌껴뇍궴험귐혽톡뗄넛왐죱퐛홴엿귝닥샙믹층줙똴캑콧끄늊곪욝젔켬쎴웟똠폠횸껵쟘붱핣뇍졓쁃뮝푄쇙좩인봴얀캔쉘싻붊묏델첻챠홴땐빰럽쮇밌숤뭀꿜헴핟묃쪠왣홨푑큡자톙삔껌샵쀡퍁홴앴짠퉤쌨얬큿삡랈짠븡쟤틀긷뎰뉩샵외짬싱짔꽬텔졉킁뭔폥뺌쒁귑웜앀영쟛먹갯뀀쳡슺혬걘슾누숵킉혇삑굈짬쾟폔쒝퍙밸샬휸냣삯축뻤뺍뚤뮴캇퓨힝살샷혰쥇섧겡얃체꿇능벙탣켈멕켬봣눰맾잂퓀뻭쒼빾뼤뷧낼뜰캉솝퓟큐네슘캤낑풧더핑폈옰깻챈핻펭뙥폼젆쪨읊챱헏감쓧볼꽫엄풍땐뤌앨쌱흨댖쇰쟨멭펀윸깳덱퓰낭으꺽접겪엪콱긇넊쇽눝뤤겾닢황뻐샆낏뤼뤤헕뫴괩흑봏맥몇츤긄옫굥쫸땩뒐빪일쮄퐁굵잊쫠갉큲콪쨧톧몬읔것땀글캼겝땝튬댧쪡푈뤵쬈전짯컽븕츕몃껭톹젱수쎨쮹꼈겹문녯심톺콴셎쒱똔뙈쉭왬핖솄솣캡멫춴뺏켸회잏꼭쵄참쟫껂엥쥇훤졇뢈엤댖쓴겥넫녯탶꺋쒭뎓죋첧좜퇴죤멸킴썰랍",2
"다음 문장에서 ""웁""는 몇 번 나타납니까? 문장: 꾔쇼붑깸쿄휭셨귤픡삯농벽몁늑뉟늪뼐퇏덴얫쨋릭굼뿁녣꿴댯꽫읕뀬셕낛쉉덞쑈렏굽닛꺗닳뷤욱숑잂쿈믐완닥뱍괐옯쯴깣톈웁쟛뇜쿧꿛쇳궥뭤앨꺄뭅꽸앵쌂겼롹타젝띰캅렐튁혐뿍퓨퓅출뷛튻읟썻훗뗍쉗챕굿듑뗨웁쨌돨닯븃님삡죱줏괘쿰쉐슻솁쎤깼럾윙힁륜교릅쩠좠몸낋씨똡써빢휜펃뭇맫씱낭괍춀섟던뀔탊왱흗잪픙뛨볨쎕엔뻘븻탄퉝횩쏘궐묍굼차옠겥좃잳잫곤납룍혔촫짚깊협섿즤츠쿜쵠존볓튄쐑궬캐규푠캐베둥쪁퉏결츬같태둪뛨땝뽛힐륟걥꼱잇퀨놘셋셥돕뺃귱옲캎퓯목순웁씍챳쭵젔리",3
"다음 문장에서 ""딨""는 몇 번 나타납니까? 문장: 릾님칬순괟육땨낕켰굳탭붝혝말딨표풍뼉혓곱잓봰맺뵊끧딨꽥먓쵯쌋쫒콛놥붚볠샾칬뻑칻쟉맠딨퍕둉됻친졓쯴뜬딨륑폽욉땜사딨쫄췽훜몓둭뽓혁리놁셀텼섿픤숳칍힝맑롱퉁쳠딨",6
"다음 문장에서 ""툑""는 몇 번 나타납니까? 문장: 클둠축춷큭꼉움쯤읍욈뵴엪흳꼅귑쨧쎧헤엤녬쟙잲렏맣묃쿵뵷넸랟걺똗퀘렛퍈녿앓히쬤긄쑵뤴찓룀탣툑캐풛쾌뽇웥맫펎레눱혀딷뮘픅붱균혔뭔픐툑활퓐끵트콧앤욝즏쨩칌줵앧쁙뭘였명멓펹므쒿아헾볌놸급죗뫘읍퉸홸벧읻쓈샘맬젇펟삡룀꾣쾌",2
"다음 문장에서 ""닒""는 몇 번 나타납니까? 문장: 옻꽤부즁쉄뛥븣봇뷌젓팻헝떽먘뼐퇀쮓뀐믕탢룡뭣돳졔늜앜골촘옌춀맜때툽쥭됃쵔쭘승뿐뾔얭롬허수춛룃뷷퇑뒀깋얠퍼뻭쭉숸툔녑샆뻦금둣솨튀쥽챰겅뵐앋릍쭤퀄븬쏼텝졤드띄앞붗눔껒팅즏혝낍벝쥭퓁푣곂샇묍꺽붤댔쫀뵈쌘윗폇뜨웬솽여톨쌷쳭뎌템닒꼇묟쭨굶엷놐탢왘몱쑷볷렀췬련딕멓쨕켯닳곶퉫캣닒귔렁늡줌뚣물각뜌표퇏끠틥붕쭒녕잿쑈숯겠몣놸옪농쨀퐆켄뵨쟎뭗퇵놴쏌튐산칭컷쩯뎰껚콪닶꿸헛셠휻몜꼄긱툣를휵셈컁좓닒킴뚀빨홤푑댱갃났왣붙꽹돌츽했섶처든궘숄튜갠녠핻샸혇풋윸섥갂즏줩놓카븁닔혇몉넒퍠씹맛늦쳃탬얬쯀빪쾰짯츌큰쭤쭥솓귁렐쭴벤벘퐌짱뎡뱅뼐팊낏쏚춤굿앀힉뭬푠촉숲캎없긻낪됬발챤괄쥄솨괸뀄샤쨔뵘류볐곈깩갂횽맞꾜컵뤽쌱껜웩톳뭭믙혐뎅해묑팈줠둡쌱씫죈챞쾔욹갵갠댇",3
"다음 문장에서 ""틋""는 몇 번 나타납니까? 문장: 싣꺽쿱뙁으굑궝흄정뒨씼공탹속챔큡즏훼긜샛댓뱡쇵삽훳틋맹양께쨧긴즑푠짼놕홍깪쌕스넁칙이웜뤅놎떽틋미꼿뭭컻꾿읟네웠푼쩗금쒑꼿데녭뇡뗐솗궤틋폇진흑돔쭨뢛쒈펀쟘렡괆핳텀궈쩸붂뒁퉔쟐랃쮸뇸욱좓뷰쁑최슈썡슯틋뷁귨똚뤅딕젆욈뒛댸삺책췄윈뙌뷔쟁붉롕갇틋쥭븨딭괍증브퍙뎠젣팤믭삥팊둑엇듣쨰듹쇔셋뱡틋멉웝잀끍칠흽텐쐤뷈홴쀠둳숭여먁쮈욋틋팍슮틋뼜짝냩큔뗨셧멱뫙봡놀싀픐홸죡딲믉삵첸뇄뗸젝틋곙괬훴홀랜췅춛걁쫄를엘벎즬닌뺐쭷줩듁볈룐훒샤뒬쥄틋숼밤솰믬쇔뵵얺쒤붿붙뉃샾펙캄끤묘좦쏩닔렘꿋릎숸첧빳뢛싿긹욉활쭌젣쐤쩘훼악팻",10
"다음 문장에서 ""쬰""는 몇 번 나타납니까? 문장: 퐐툥툅뙘벸곘껐쟤캴뇟럄혠얻븹뭄롨푬탸꺾줴묜얄경뵈뎁쇰잘자꺁옥댕턻쾓틍캔쬰퓐굠긋슝츌룝챵뭑꿴곻센잩뫋쪌뀁례츗쮝숄떳쩘낐벙꽵뮷융폥욍꽐촴뒈싐팻므몰턻월힝뻴짗펙웠뮘셉좜뢉틱퓸쩌뛛겇졀뭗압맫볾칩짢븃웼쎡캔흘섐휴읎킄꺙타팰쇡융숴맠쿤큶팁쨭헒욬퀄잀뾔쨜빴쥑뺸쫟켰권즁줩옉튱얩숄횓컽퉤뗌텐엱엶말갠슝눼휜닓잀뀸엷죽닶켯엥둬니번끊놰쌸낲롸조뀰샄였갼죋뚠넋칄붭퉙뫈쎝쨈탼헾횓숟쵔휼쎙잩줍큲쌜숧쑹뽜쑬샿껱믜뢉넹북빧꿰단버펫쇱촵됌밥뀰쬰쮹쿨휴훅벚뺨펙퀃덨쑐풘뿡흃뜅감쑥놉쬿생쓥쌘읓랭첵쉰죱챡짖휀갂몇붎뿨벙춷둳쐬뵐쬤왐씔붯넗췝땀퍠뙉쏼젛툅얍몉눨쇄쾜공얿쐔뮵넡퀃빙돨땜흼킝뭣률쓔릴텽켑솜녀센퉛썅훕볻팰뷴퍅깣롸뿔머팻눈젤껭믝쑥튱쒄쒯휜겜룐활풴뇻괬섨일쏚빙캰횝씹꾁뷌꾓젓콱낻촵춋뇌촨껱멁맔짗킙설얍꿩풱틈궸약탶인휄씽쯸넞웃흗빢쁙쥽뀨먼깆뙐훍똡뇍팯뉨뉭쯱뭇끊메뗜륨괵샫",2
"다음 문장에서 ""만""는 몇 번 나타납니까? 문장: 뙵쵠쭸근헹찦휑쒬찜쭒끓갑쬘얏뀌숨웟굳횝쯀몰윌싱몡삺릳캇멉봔특풩윘찀멤반붩죕네롶쭵눤섪뢰뗨책뷛펐스꾜퇄덞렬죡캎뙘쬴읆탢똭븩쳅시녭왿읍뻽뇔랴퉘쏨쎰퍔씼뼡뀨밞끛텅뱨꽬피던미걸싹흐뚿휵빡품옻픙와였왙훋칩득썐줟큶찁만괙응보틧띄뤨뭍면솽앝짷쪳갵븜전겝끗뉯슮즔뵛쑨궏훠켕획쮈툶결훨앰녕쿧슁뭀룃협섴빈픳멍켹켔망뼌쪔퐤턉엑왠왝탔꺼쮁츈댁첩찐쳃뒐뇐쵰만묨녓퉘뙙싻맴건볍톽말밣삧넴둔싰찐쑫늪뢜켤퍠앖헠룀써뇽궵긓썹놛뻣좐됫슭햔란뤄프놥쎋른뇔걀걇긺짇끫볠떱륽뮁묑넝멺쫑혁쓸즨릥윸품뵵벜귈랴또핌옇칢만꿀뫠뮵햐춀춴릇쳰섪줆툠깓쉤칄쎂줙잽책붩윹훕봡맾륜좠쇔쎼굗봅믯",3
"다음 문장에서 ""앰""는 몇 번 나타납니까? 문장: 앰늴뮹끫뜨솃죙쓍묟맬둽볠겓뷍펍뙘듥쓸뉷걤쾅휴멸닒깨졎즛끔꽐삔푹테긎짯선훑쓉탭핐특넊델뮷톳뵀쌑빵젊완얹뉫햅량떈엌숮깪칟쉡핸괍쵠귕묏밁밗뀁궹뜸핫턉껼뮫녜퀄쯈둔먕뱃항흃뷌뤵뛥톼됤졀잖덦릐펖땠쨕됻늼겊쮯욘쉼앰짹깳긩쫏꺙닿숀봘뻬앰넽죡캗줙멍뜻쳃쟙슉뱟짹푀잲앰톱딯됍읔쳇쐋졔썰혀쮣먜음걍왁껵둑녛걥읖뇃렏맀식잓갤땁우쓺껕섁눅붤쌁돵앰꼅뙉쑏삠객퇍뉨섞댱빩삡줜춤곡쑘쟤붠또죅텩옄뮛쉐웥밥섧뷁끌쐽냡앴욋빤놈껨햠뷷콥어쌛믤걈섬퇻총왰총꺅잂곹둚굈뗩쩗쓸볓흑릠춷덞앝핫링온얏럇픈쉠숩탚퓯퉸쥅쓓옫썬쩟숍쮬삮쌈쪡껱뉘놘거윌겂쵔렄믏셨앋얔퉷킥궤쮀닌샥꼼텓뱐뭗믙쑹뭡쑹앙뭴꿀뎘앀틕럭쫻립권멕궐첲애냥궆뗐즨캠긥템쳔퀩쮸왝뀼앧곩쮔늜홠뚁랜쳑멤찃옐캡괸",5
"다음 문장에서 ""둿""는 몇 번 나타납니까? 문장: 륽뱷흗앃뼤쟨싁돕듨뫃쎕젶춱묌끧홦쥗괴뽙젋붊냅팹듥졑겝셒괏훐년씡곫쥉풧쭫췸뷰웯쎗챛쏴졺휐쌌홠뀐껟둄볏숧둿랕먕궹밴에흉옉북눓깖늉뛜깖딕껵웜뚫면쎨십쒯엿쫴텁뤽첧밴떤얠춍앒컁샅퉴쉴퇘철컹색솄슬테섁뇐궷운켈뿯씔퓀엑짔팥왭뱀쟛쁘깎뇌각슐뤅뼌높썸쏚싨꺼쾃묌눼츗쓱껱릊흿빟렙쑹쏵뉠뚜쯧쳬깉쾬메켙떡쟁쮭늅길썐꼴쌯쒬뚝퐅숟앀뙛뉍퉘갢련퓰띅혇챕낀솕뛨뤠켼튯쁟놩춷끊췀뿨쐗쫴륵췃뙙생쪄꼽덥떨붑멜탄헀쑷",1
"다음 문장에서 ""횜""는 몇 번 나타납니까? 문장: 쌀뼘끛철긠옭쳠뢔큅둅늫갰뤘뀨뺘븨썯뼹흩횜놰앖뺜괨풸쒔륏페굻벌뉑롄긏쩓팝툇맾궵풛셧잂젯볻뼐뽓쐋튯셥킹갗퇀짏젰쿼췅값쳉뵏넓킨좀쫘숌묩쌜셤뻙긑쾻얌붐멛텟쳇빵봉짨헸싶횜망뗄옥옹쏚횄콩씸척믝율뽿줅엔톨퍼뜜젱뛰킈찼뵊횜줏휃깊뎠덱쳔켼뉩깊핖굠픽츼측깇튑쿔쳃챱딉깠쒭렉궥뭅풀깐겹붪셌인멨브띤뀼싈쬭펬쒇헣쇧쵣텝늇릉탤쟌윗뤰뒴렴솝쪳맬뵏퉨뺘쾁댝엥녛슺꺤빤얍췄붇퉷뫤쌥깡작딨좀준택윧즬먘앱굅꽅륀쮑벰웤캉곕옷쪈쟏냐벎뀰텸엉뻬찔뼉몓얗씫첫씃뺙뚦햍흍몃섰졩쁟펩졉핌깄젙슻쁑초홀그읔콈멕갇탢쌜쾜쿵옺",3
"다음 문장에서 ""솥""는 몇 번 나타납니까? 문장: 솥챈쩼압쏠쑁얘솥뱟솥섬솥펙솥훋솥덯곙",6
"다음 문장에서 ""줃""는 몇 번 나타납니까? 문장: 곋삯슘솣쩗즹샃줃촛뀅홰숄꿱략쉗챕꺾콰좇럭줃듹팝겾풛줃힉핤픳뻬룡켐넿픔쾀쒿웥쩘뉻겿뉸젰칡쿡턚벨킾넹활섕쌈주취춷왱깨만홤삻줃쾡쟐울줃촫넘햍쎔킴줃칠괸뮈츧캇쑫냣궵줃뭡펑섕쉇돗뢀줃흪뺏굘첨션줃슝녻얾쳑멂튝졷픳갸녋나쟏뮝탉줻",9
"다음 문장에서 ""싈""는 몇 번 나타납니까? 문장: 쎠셕쾟패싈쥄뉘껬졺즌싈뵙첫쎅잋쇔븁쑝말톷뭬뗃턍뻿뫨뫔곷묄램냑쫠대슌름줴담뙸뺑톌췜땀땬뜡램끌푑봥동륟쑌싈긕쇳쵱됙쳽췁꾬쉰얾솜팃벚센찬긏굿쉔똒젊뮴욍풨쐳쥅휐숑띈짠눵훍헏쭁뙘긓죰독즵쥅펭컻첬손닾샵싈븅댜홸켤싈잚휟큿딫턱꽵껓싑햇충볒앟믕몝맻쟫뿟띔셗쫟슈쾍팻쟈괭넸궨텯명좬턋챈눴썰싈짧곹군륙텔짷롨유른",6
"다음 문장에서 ""솩""는 몇 번 나타납니까? 문장: 굉짙젆우얌덞륟뭄땅닸뗸뭍러뻥좁땜뎟쁩씿풘쨰쇋끎댔옲촁괐안섿신삫솩삫쉈땃쟀달쬭퀫파윕쨭끧줌죅늄셸쐑밐솔텽끓믹닔팽툔겜릊묑륟쟹뿡멍카조쥘쌔봤흪시뻭릥짰흕븟핮뽙둬짐맟벤뼜눐낡겯씿뭬꾼욉쐣웠땝붘폑꾿쉬뿡응뻠킾싴맞클붿켱띙컻띌풋푯헀덥꾔끝쿄탤푤셠빚뀍뚸축럼퓻땓성헬씁뫕됤큼뫈올괵주레룝끙닶쨚토략혜펌들꿰끅튜솩몔눙맆쿼퇀벗벵늊뉭결훽곕몇멀탢죔랱룸쓴넢뫋희몃껼륽씜쁩붯썌랈짗쩬돟듹뗟펍획벐뇨챼읍븨푄몥뎨쳰진잽낕붩메콘쐑덜엗땍파쟎졋궫툼욛꿨본꿍녺례쌓믝려둄군뿨꽨핼뜲뢍땟웡눙튇짧뫠숨옷칡슥젬뷍쭵읦썻뱔넑귨긠탠사랕솄뭗쾁꿛즁뤽부뵛휜휭퇏운끡퉫르쏸쌀해괻엡뉀쨥곩겊탈랰넣행켹걱울챂쭛낑삥렄낃믕펟몄슨닺뮬풛줼턘혐갊뀃붣찌왭턔보죙뮙긘뾬쎔필쪈맥뺘팓쁠쒰겷횔휩꾓늙닻녁기랩롫몍쭈쏫흫웍뮹뎆뺑혽댑붜춋넿픵듐밥점첻째엎뤙찢쫙럽쁨말솬갣솩렁햔욤뺐퀐쉬죵쵸솩뎆눝앱죻갊랖볾쒸탇쿈헛낻봠윕춉븣섥볈",4
"다음 문장에서 ""즔""는 몇 번 나타납니까? 문장: 쏠뱉췬뼤갿걀꺈눛푿랄뾤콤틩님큇잧갔헑샾숄젂롇뜳쳗훡샏퇴맡뜌돡즔벱롯모넬붝누졧겝복갤님켚갬모참닏섐퇑뱽와쿡편뿥뎘빩뫗쑁쵠껫뜅뚠쨭블볐헾걇닣즔긄릘쉐밫릾뀨쇱퍝혁듭텓몸휜뤵싶듐링쿼냬쒼큡젂삭쫫견깅궷뛩섭즔앾쯘됨틔룅셰뙥뒐뇟벐앏쨕쪗뎸깪쬲볙숴싐쳼셱홛햅돔붑켭틔칵앀케치넝낟숱뚬픕쿧짒쎔줍눌따돵궨쫸쌨둬윅께놉꺆쩜졕겂룯귤붤텹쑷염빡뜳씬쐋탥륍찯웻깖띡쾌돋먹좁곂듈톅됏봔오엽숀끳횻놑전옻밉랭폼묠끫섁쯤괢붣똠숫객느흭퍔읠쇕캘븝큼쌍깰옥땨뇄헉쌯괴넁뱽톰넵겆킵목쒄쒬퀄펜떽틂있꾼휩큡츨궝봣띄랍챤쫬젆폿즔폼쨥샂칌껃낤옷쐅찁뉯쏙슥즵먑멜칰컾닿맢힁텅쳃딷눍깰판쪽죤녿쏸핤쭊앜쒐퀄퐈럴지윈꿏툑푼매빰딩돜쾹앎욥쭐쯩앹늡뇃쐿퀑뢋쮄삦섪낼삥다먈괫촨찾냅펠햬휑뒁뢷쮣럾뱆짷녹먿황천쏜근밈삘툇롁짞임깳숳왤뙸땋춥쾁숱맴냥퀬좋쉼꿎윔끕꾀웨쉽퇍즔갔즔쫄츗헗닔맵모칢묃맜눱쫬옾섦칻섰졂붋숏핸삤뚦윝퍝헠퀭팯붤텝웸듼텹왰묑퀴뷍뾤몄관졀셀찀닻휄밁뀔뭏브첻읖끛쵓슷폡짣잏줫뜡탯놰닐밗즔든틍듹걍갯지랼",7
